UNIQID	CreditScore	Age	Tenure	Balance	NumOfProducts	HasCrCard	IsActiveMember	EstimatedSalary	Geography_Germany	Geography_Spain	Gender_Male
r2919	679.0	33.0	6.0	0.0	2.0	1.0	1.0	98015.85	0.0	0.0	0.0
r382	726.0	28.0	2.0	0.0	1.0	0.0	0.0	98060.51	0.0	0.0	1.0
r95	678.0	49.0	8.0	0.0	2.0	0.0	1.0	98090.69	0.0	1.0	0.0
r4732	585.0	35.0	2.0	0.0	2.0	1.0	0.0	98621.04	0.0	0.0	0.0
r1140	486.0	24.0	1.0	0.0	1.0	1.0	0.0	98802.76	0.0	1.0	1.0
r1731	773.0	33.0	10.0	0.0	1.0	1.0	1.0	98820.09	0.0	1.0	0.0
r431	707.0	36.0	6.0	0.0	1.0	0.0	0.0	98810.78	0.0	0.0	0.0
r1892	759.0	31.0	8.0	0.0	2.0	1.0	1.0	99086.74	0.0	1.0	1.0
r12	716.0	29.0	6.0	0.0	2.0	1.0	1.0	98998.61	0.0	0.0	0.0
r3899	736.0	24.0	0.0	0.0	2.0	1.0	0.0	109355.73	0.0	0.0	0.0
r1745	527.0	32.0	0.0	0.0	1.0	1.0	0.0	109523.88	0.0	0.0	1.0
r4773	707.0	52.0	7.0	0.0	1.0	1.0	0.0	109688.82	0.0	1.0	0.0
r889	783.0	40.0	6.0	0.0	2.0	1.0	0.0	109742.55	0.0	0.0	1.0
r1220	609.0	25.0	10.0	0.0	1.0	0.0	1.0	109895.16	0.0	0.0	1.0
r542	753.0	43.0	5.0	0.0	2.0	1.0	0.0	109881.71	0.0	0.0	0.0
r3866	538.0	68.0	9.0	0.0	2.0	1.0	0.0	110440.5	0.0	1.0	1.0
r3646	675.0	54.0	6.0	0.0	1.0	1.0	0.0	110273.84	0.0	0.0	1.0
r631	483.0	48.0	1.0	0.0	2.0	1.0	1.0	110059.38	0.0	0.0	1.0
r2842	513.0	37.0	6.0	0.0	2.0	1.0	0.0	110142.34	0.0	0.0	0.0
r130	588.0	21.0	8.0	0.0	2.0	1.0	1.0	110114.19	0.0	0.0	0.0
r1160	699.0	30.0	9.0	0.0	1.0	1.0	1.0	108162.13	0.0	0.0	1.0
r4144	667.0	42.0	7.0	0.0	1.0	0.0	1.0	108348.94	0.0	0.0	1.0
r3951	474.0	54.0	3.0	0.0	1.0	1.0	0.0	108409.17	0.0	0.0	1.0
r1201	540.0	39.0	1.0	0.0	1.0	0.0	1.0	108419.41	0.0	1.0	1.0
r642	569.0	38.0	7.0	0.0	1.0	1.0	1.0	108469.2	0.0	0.0	1.0
r2408	549.0	46.0	7.0	0.0	1.0	1.0	1.0	109057.56	0.0	0.0	0.0
r1614	614.0	43.0	6.0	0.0	2.0	1.0	1.0	109041.53	0.0	0.0	0.0
r1007	556.0	46.0	10.0	0.0	2.0	0.0	0.0	109184.24	0.0	0.0	0.0
r1361	624.0	71.0	7.0	0.0	2.0	1.0	1.0	108841.83	0.0	0.0	1.0
r2366	703.0	36.0	2.0	0.0	2.0	1.0	0.0	108790.95	0.0	0.0	1.0
r1300	673.0	47.0	1.0	0.0	2.0	0.0	0.0	108762.16	0.0	0.0	1.0
r22	784.0	40.0	8.0	0.0	2.0	1.0	0.0	108891.3	0.0	1.0	0.0
r3638	548.0	46.0	1.0	0.0	1.0	1.0	1.0	104469.06	0.0	0.0	0.0
r2243	622.0	36.0	9.0	0.0	2.0	1.0	1.0	104852.6	0.0	1.0	1.0
r1476	682.0	40.0	4.0	0.0	1.0	0.0	1.0	105352.55	0.0	0.0	1.0
r993	711.0	28.0	8.0	0.0	2.0	0.0	0.0	105159.89	0.0	0.0	0.0
r295	595.0	43.0	5.0	0.0	2.0	0.0	0.0	105149.8	0.0	1.0	0.0
r1513	692.0	46.0	2.0	0.0	2.0	1.0	1.0	105983.09	0.0	1.0	1.0
r2700	699.0	49.0	2.0	0.0	1.0	0.0	0.0	105760.01	0.0	0.0	0.0
r995	564.0	35.0	9.0	0.0	2.0	1.0	1.0	105837.38	0.0	1.0	0.0
r336	584.0	36.0	9.0	0.0	1.0	1.0	1.0	105818.51	0.0	0.0	1.0
r4831	630.0	55.0	2.0	0.0	1.0	1.0	1.0	106202.07	0.0	0.0	1.0
r3857	587.0	40.0	2.0	0.0	4.0	0.0	1.0	106174.7	0.0	0.0	1.0
r4399	595.0	52.0	9.0	0.0	1.0	1.0	1.0	106340.66	0.0	0.0	1.0
r2180	777.0	36.0	7.0	0.0	1.0	1.0	0.0	106472.34	0.0	0.0	1.0
r152	753.0	35.0	4.0	0.0	2.0	1.0	1.0	106303.4	0.0	0.0	1.0
r3199	606.0	35.0	7.0	0.0	1.0	1.0	0.0	106837.06	0.0	1.0	1.0
r2184	627.0	32.0	1.0	0.0	1.0	1.0	0.0	106851.7	0.0	0.0	0.0
r1819	643.0	46.0	6.0	0.0	2.0	0.0	0.0	106781.59	0.0	0.0	0.0
r4817	518.0	50.0	4.0	0.0	1.0	0.0	0.0	107112.25	0.0	1.0	1.0
r1915	485.0	30.0	7.0	0.0	1.0	1.0	0.0	107067.37	0.0	1.0	0.0
r3482	661.0	47.0	5.0	0.0	1.0	0.0	1.0	107243.31	0.0	0.0	1.0
r1539	669.0	33.0	9.0	0.0	2.0	0.0	1.0	107221.03	0.0	0.0	0.0
r3909	713.0	47.0	1.0	0.0	1.0	1.0	0.0	107825.08	0.0	1.0	0.0
r194	743.0	73.0	6.0	0.0	2.0	0.0	1.0	107867.38	0.0	0.0	0.0
r3650	611.0	58.0	8.0	0.0	2.0	0.0	1.0	107665.68	0.0	0.0	1.0
r5	627.0	57.0	9.0	0.0	2.0	1.0	1.0	107712.42	0.0	0.0	0.0
r4148	644.0	46.0	6.0	12459.19	1.0	0.0	0.0	156787.34	0.0	1.0	0.0
r3517	680.0	24.0	10.0	0.0	3.0	1.0	0.0	154971.63	0.0	0.0	0.0
r1599	688.0	29.0	1.0	0.0	2.0	1.0	0.0	154695.57	0.0	0.0	1.0
r2181	550.0	51.0	5.0	0.0	2.0	1.0	0.0	153917.41	0.0	1.0	1.0
r1921	763.0	23.0	2.0	0.0	2.0	1.0	0.0	153983.99	0.0	0.0	0.0
r2682	732.0	40.0	10.0	0.0	2.0	1.0	0.0	154189.08	0.0	0.0	0.0
r2304	658.0	21.0	7.0	0.0	2.0	0.0	1.0	154279.87	0.0	1.0	1.0
r1026	732.0	26.0	7.0	0.0	2.0	1.0	0.0	154364.66	0.0	0.0	1.0
r3027	687.0	44.0	7.0	0.0	3.0	1.0	0.0	155853.52	0.0	1.0	0.0
r862	690.0	21.0	8.0	0.0	2.0	1.0	1.0	155782.89	0.0	0.0	1.0
r2935	591.0	45.0	5.0	0.0	2.0	1.0	1.0	155492.87	0.0	0.0	1.0
r1250	661.0	35.0	5.0	0.0	1.0	1.0	0.0	155394.52	0.0	0.0	1.0
r680	644.0	33.0	8.0	0.0	2.0	1.0	1.0	155294.17	0.0	0.0	1.0
r4166	584.0	50.0	1.0	0.0	1.0	0.0	1.0	152567.75	0.0	1.0	0.0
r3390	539.0	38.0	6.0	0.0	1.0	1.0	1.0	152880.07	0.0	1.0	1.0
r2137	538.0	42.0	9.0	0.0	1.0	0.0	0.0	152855.96	0.0	1.0	0.0
r1919	602.0	35.0	8.0	0.0	2.0	1.0	1.0	152843.53	0.0	0.0	0.0
r3445	699.0	40.0	7.0	0.0	1.0	0.0	1.0	152876.13	0.0	0.0	1.0
r1181	643.0	33.0	4.0	0.0	2.0	1.0	1.0	152992.04	0.0	0.0	1.0
r1109	503.0	32.0	4.0	0.0	2.0	1.0	1.0	153036.97	0.0	0.0	1.0
r3846	682.0	55.0	9.0	0.0	1.0	1.0	0.0	153356.8	0.0	0.0	1.0
r1712	620.0	29.0	3.0	0.0	2.0	0.0	1.0	153392.28	0.0	0.0	0.0
r2225	622.0	26.0	9.0	0.0	2.0	1.0	1.0	153237.59	0.0	0.0	1.0
r455	598.0	23.0	6.0	0.0	2.0	1.0	0.0	153229.19	0.0	1.0	0.0
r799	572.0	24.0	1.0	0.0	2.0	1.0	1.0	151460.84	0.0	0.0	1.0
r2534	690.0	47.0	2.0	0.0	2.0	1.0	0.0	151375.73	0.0	0.0	1.0
r147	612.0	41.0	5.0	0.0	3.0	0.0	0.0	151256.22	0.0	0.0	1.0
r2255	447.0	32.0	10.0	0.0	1.0	1.0	1.0	151815.76	0.0	0.0	0.0
r3995	641.0	40.0	9.0	0.0	1.0	0.0	0.0	151648.66	0.0	0.0	0.0
r1684	729.0	44.0	6.0	0.0	2.0	1.0	0.0	151733.43	0.0	0.0	1.0
r2427	662.0	37.0	5.0	0.0	2.0	1.0	0.0	151871.84	0.0	0.0	0.0
r644	729.0	30.0	9.0	0.0	2.0	1.0	0.0	151869.35	0.0	0.0	1.0
r1363	850.0	31.0	4.0	0.0	2.0	0.0	0.0	152298.28	0.0	0.0	1.0
r1168	647.0	33.0	4.0	0.0	1.0	1.0	0.0	152323.04	0.0	0.0	0.0
r2760	793.0	41.0	9.0	0.0	2.0	1.0	0.0	152153.74	0.0	1.0	1.0
r3024	714.0	46.0	1.0	0.0	1.0	1.0	0.0	152167.79	0.0	0.0	1.0
r188	716.0	44.0	1.0	0.0	1.0	1.0	1.0	152108.47	0.0	0.0	0.0
r37	700.0	29.0	8.0	0.0	2.0	0.0	1.0	152097.02	0.0	1.0	1.0
r3220	706.0	23.0	5.0	0.0	1.0	0.0	0.0	164128.41	0.0	0.0	0.0
r880	452.0	35.0	7.0	0.0	2.0	1.0	0.0	164241.67	0.0	0.0	0.0
r2859	496.0	29.0	4.0	0.0	2.0	1.0	0.0	164806.89	0.0	0.0	0.0
r1608	530.0	37.0	4.0	0.0	2.0	1.0	1.0	164844.37	0.0	1.0	1.0
r4731	723.0	30.0	1.0	0.0	3.0	1.0	0.0	164647.72	0.0	1.0	1.0
r1056	689.0	40.0	2.0	0.0	2.0	1.0	1.0	164768.82	0.0	1.0	1.0
r566	757.0	49.0	2.0	0.0	2.0	0.0	0.0	164482.92	0.0	0.0	0.0
r2475	513.0	30.0	5.0	0.0	2.0	1.0	0.0	162523.66	0.0	0.0	1.0
r4816	664.0	54.0	8.0	0.0	1.0	1.0	1.0	162719.69	0.0	0.0	1.0
r4225	659.0	42.0	2.0	0.0	1.0	0.0	0.0	162734.31	0.0	1.0	0.0
r417	797.0	46.0	8.0	0.0	1.0	0.0	0.0	162668.33	0.0	0.0	0.0
r1913	429.0	60.0	7.0	0.0	2.0	1.0	1.0	163691.48	0.0	0.0	1.0
r2556	624.0	38.0	3.0	0.0	2.0	1.0	1.0	163666.85	0.0	0.0	0.0
r3881	743.0	41.0	7.0	0.0	1.0	1.0	0.0	163736.09	0.0	1.0	1.0
r978	679.0	40.0	7.0	0.0	2.0	1.0	1.0	163757.29	0.0	1.0	0.0
r2630	701.0	37.0	1.0	0.0	2.0	1.0	0.0	163457.55	0.0	0.0	1.0
r1234	673.0	37.0	4.0	0.0	2.0	0.0	0.0	163563.07	0.0	0.0	1.0
r3657	728.0	59.0	4.0	0.0	1.0	1.0	1.0	163365.85	0.0	0.0	0.0
r1910	748.0	66.0	8.0	0.0	1.0	1.0	1.0	163331.65	0.0	0.0	1.0
r624	777.0	23.0	6.0	0.0	2.0	1.0	1.0	163225.48	0.0	0.0	1.0
r745	583.0	27.0	4.0	0.0	3.0	1.0	0.0	163113.41	0.0	0.0	0.0
r1318	520.0	38.0	5.0	0.0	2.0	1.0	0.0	163185.76	0.0	0.0	1.0
r222	559.0	25.0	5.0	0.0	2.0	1.0	1.0	163221.22	0.0	1.0	1.0
r2526	515.0	66.0	6.0	0.0	2.0	1.0	1.0	160663.11	0.0	0.0	0.0
r4362	469.0	48.0	5.0	0.0	1.0	1.0	0.0	160529.71	0.0	0.0	0.0
r4542	405.0	39.0	10.0	0.0	1.0	1.0	0.0	160810.85	0.0	0.0	1.0
r4077	720.0	59.0	6.0	0.0	2.0	1.0	1.0	160849.43	0.0	1.0	0.0
r4753	809.0	48.0	2.0	0.0	1.0	1.0	0.0	160976.85	0.0	1.0	0.0
r500	544.0	40.0	7.0	0.0	1.0	0.0	1.0	161076.92	0.0	0.0	0.0
r3548	444.0	45.0	4.0	0.0	2.0	1.0	0.0	161653.5	0.0	0.0	0.0
r1418	645.0	49.0	8.0	0.0	2.0	1.0	0.0	162012.6	0.0	1.0	1.0
r1346	784.0	33.0	10.0	0.0	2.0	1.0	0.0	162022.47	0.0	1.0	1.0
r857	649.0	36.0	8.0	0.0	2.0	1.0	0.0	161668.15	0.0	1.0	1.0
r1344	672.0	34.0	9.0	0.0	2.0	1.0	0.0	161800.77	0.0	0.0	1.0
r694	665.0	40.0	6.0	0.0	1.0	1.0	1.0	161848.03	0.0	0.0	0.0
r419	725.0	46.0	6.0	0.0	2.0	1.0	0.0	161767.38	0.0	0.0	1.0
r3522	768.0	42.0	3.0	0.0	1.0	0.0	0.0	161242.99	0.0	1.0	0.0
r914	682.0	30.0	4.0	0.0	1.0	0.0	1.0	161465.31	0.0	0.0	1.0
r80	732.0	36.0	5.0	0.0	2.0	1.0	0.0	161428.25	0.0	0.0	1.0
r3156	376.0	46.0	6.0	0.0	1.0	1.0	0.0	157333.69	0.0	0.0	0.0
r2071	826.0	30.0	5.0	0.0	2.0	0.0	1.0	157397.57	0.0	0.0	0.0
r2776	573.0	27.0	4.0	0.0	2.0	1.0	1.0	157549.6	0.0	0.0	0.0
r1217	611.0	27.0	7.0	0.0	2.0	1.0	1.0	157474.1	0.0	0.0	1.0
r2144	674.0	37.0	3.0	0.0	1.0	1.0	0.0	158049.9	0.0	0.0	1.0
r1044	676.0	30.0	5.0	0.0	2.0	0.0	1.0	157888.5	0.0	1.0	0.0
r2649	849.0	27.0	0.0	0.0	2.0	0.0	1.0	157891.86	0.0	0.0	1.0
r430	814.0	49.0	8.0	0.0	2.0	0.0	0.0	157822.54	0.0	0.0	1.0
r3405	460.0	27.0	7.0	0.0	2.0	1.0	0.0	156150.08	0.0	0.0	0.0
r2039	823.0	38.0	1.0	0.0	2.0	1.0	0.0	156603.7	0.0	0.0	1.0
r4667	611.0	53.0	7.0	0.0	2.0	0.0	1.0	156495.39	0.0	0.0	0.0
r2900	693.0	41.0	4.0	0.0	2.0	0.0	0.0	156381.47	0.0	0.0	1.0
r1685	665.0	38.0	5.0	0.0	2.0	1.0	0.0	156439.56	0.0	0.0	0.0
r836	640.0	46.0	3.0	0.0	1.0	1.0	1.0	156260.08	0.0	1.0	0.0
r4873	435.0	54.0	3.0	0.0	1.0	1.0	0.0	156910.46	0.0	0.0	1.0
r1095	658.0	32.0	9.0	0.0	2.0	1.0	0.0	156774.75	0.0	0.0	0.0
r835	694.0	38.0	1.0	0.0	2.0	0.0	1.0	156858.2	0.0	0.0	1.0
r337	812.0	24.0	10.0	0.0	2.0	1.0	1.0	156906.15	0.0	0.0	1.0
r1320	708.0	41.0	5.0	0.0	1.0	0.0	1.0	157003.99	0.0	1.0	0.0
r217	675.0	69.0	1.0	0.0	2.0	1.0	0.0	157097.09	0.0	0.0	1.0
r2777	598.0	39.0	1.0	0.0	2.0	1.0	0.0	159130.32	0.0	1.0	1.0
r2397	444.0	43.0	3.0	0.0	2.0	1.0	1.0	159131.21	0.0	0.0	1.0
r2993	793.0	52.0	2.0	0.0	1.0	1.0	0.0	159123.82	0.0	1.0	1.0
r1180	798.0	36.0	1.0	0.0	2.0	1.0	1.0	159044.1	0.0	0.0	1.0
r2578	686.0	22.0	5.0	0.0	2.0	1.0	0.0	158974.45	0.0	1.0	1.0
r1065	692.0	44.0	8.0	0.0	1.0	0.0	1.0	159069.37	0.0	1.0	0.0
r3217	610.0	42.0	6.0	0.0	2.0	1.0	0.0	158302.59	0.0	1.0	1.0
r1490	631.0	33.0	2.0	0.0	2.0	1.0	1.0	158268.84	0.0	1.0	1.0
r2596	755.0	34.0	3.0	0.0	2.0	1.0	1.0	158816.03	0.0	0.0	1.0
r1570	577.0	46.0	1.0	0.0	1.0	1.0	1.0	158750.53	0.0	0.0	0.0
r2194	659.0	38.0	3.0	0.0	2.0	1.0	0.0	158553.1	0.0	0.0	0.0
r701	693.0	28.0	8.0	0.0	2.0	1.0	1.0	158545.25	0.0	0.0	0.0
r314	717.0	38.0	7.0	0.0	2.0	1.0	1.0	158580.05	0.0	0.0	1.0
r2008	655.0	34.0	3.0	0.0	2.0	1.0	0.0	159638.77	0.0	0.0	0.0
r731	803.0	28.0	3.0	0.0	2.0	1.0	0.0	159654.0	0.0	0.0	1.0
r3413	753.0	57.0	7.0	0.0	1.0	1.0	0.0	159475.08	0.0	0.0	1.0
r1080	709.0	37.0	7.0	0.0	1.0	1.0	0.0	159486.76	0.0	0.0	1.0
r133	605.0	28.0	6.0	0.0	2.0	0.0	0.0	159508.52	0.0	0.0	0.0
r2622	638.0	32.0	0.0	0.0	2.0	1.0	0.0	160129.99	0.0	0.0	0.0
r1625	678.0	61.0	8.0	0.0	2.0	1.0	1.0	159938.82	0.0	1.0	0.0
r174	615.0	19.0	5.0	0.0	2.0	1.0	0.0	159920.92	0.0	1.0	1.0
r3082	648.0	49.0	10.0	0.0	2.0	1.0	1.0	159835.78	0.0	1.0	0.0
r32	711.0	52.0	5.0	0.0	1.0	1.0	1.0	159808.95	0.0	0.0	1.0
r3060	615.0	61.0	9.0	0.0	2.0	1.0	0.0	150227.85	0.0	1.0	1.0
r2385	714.0	20.0	3.0	0.0	2.0	0.0	1.0	150465.93	0.0	1.0	1.0
r1505	649.0	51.0	4.0	0.0	1.0	1.0	1.0	150390.57	0.0	1.0	1.0
r2425	680.0	32.0	5.0	0.0	1.0	1.0	1.0	150684.23	0.0	0.0	0.0
r4934	692.0	47.0	3.0	0.0	2.0	1.0	0.0	150802.41	0.0	1.0	0.0
r2951	615.0	35.0	7.0	0.0	2.0	1.0	0.0	150784.29	0.0	0.0	1.0
r774	637.0	54.0	5.0	0.0	1.0	0.0	1.0	150836.98	0.0	1.0	0.0
r1485	705.0	48.0	0.0	0.0	2.0	0.0	0.0	149772.61	0.0	0.0	0.0
r2995	535.0	48.0	9.0	0.0	1.0	1.0	0.0	149892.79	0.0	0.0	0.0
r2301	797.0	29.0	1.0	0.0	1.0	0.0	1.0	149991.32	0.0	0.0	1.0
r4306	648.0	49.0	5.0	0.0	1.0	1.0	0.0	149946.43	0.0	1.0	1.0
r1243	715.0	31.0	7.0	0.0	1.0	1.0	1.0	149970.59	0.0	1.0	1.0
r3236	675.0	54.0	2.0	0.0	1.0	1.0	0.0	149583.67	0.0	0.0	1.0
r2450	729.0	42.0	1.0	0.0	2.0	1.0	1.0	149535.97	0.0	1.0	0.0
r3703	554.0	43.0	10.0	0.0	2.0	1.0	0.0	149629.13	0.0	0.0	0.0
r547	452.0	35.0	8.0	0.0	2.0	1.0	1.0	149614.81	0.0	0.0	0.0
r1706	525.0	30.0	5.0	0.0	2.0	0.0	1.0	149195.44	0.0	1.0	0.0
r1650	611.0	30.0	9.0	0.0	2.0	1.0	1.0	148887.69	0.0	0.0	1.0
r1525	590.0	38.0	9.0	0.0	2.0	1.0	1.0	148750.16	0.0	1.0	0.0
r4571	437.0	43.0	6.0	0.0	1.0	1.0	0.0	148330.97	0.0	0.0	0.0
r1620	543.0	64.0	4.0	0.0	2.0	1.0	1.0	148305.82	0.0	0.0	1.0
r1323	498.0	34.0	2.0	0.0	2.0	1.0	1.0	148528.24	0.0	0.0	1.0
r698	682.0	36.0	5.0	0.0	2.0	1.0	1.0	147758.51	0.0	1.0	1.0
r1305	804.0	71.0	8.0	0.0	2.0	0.0	1.0	147995.96	0.0	0.0	0.0
r4339	628.0	31.0	5.0	0.0	1.0	0.0	0.0	147963.07	0.0	0.0	0.0
r4479	600.0	49.0	6.0	0.0	1.0	0.0	1.0	148087.88	0.0	0.0	0.0
r390	678.0	32.0	9.0	0.0	1.0	1.0	1.0	148210.64	0.0	0.0	0.0
r3667	779.0	71.0	3.0	0.0	2.0	1.0	1.0	146895.36	0.0	0.0	1.0
r1717	753.0	48.0	4.0	0.0	2.0	0.0	1.0	146821.42	0.0	0.0	1.0
r484	718.0	28.0	6.0	0.0	2.0	1.0	0.0	146875.86	0.0	1.0	1.0
r3614	619.0	40.0	10.0	0.0	1.0	1.0	1.0	147093.84	0.0	0.0	0.0
r2368	766.0	45.0	6.0	0.0	2.0	0.0	0.0	147184.74	0.0	0.0	0.0
r1312	807.0	36.0	4.0	0.0	2.0	0.0	1.0	147007.33	0.0	0.0	0.0
r213	735.0	50.0	2.0	0.0	2.0	0.0	1.0	147075.69	0.0	0.0	1.0
r3669	529.0	38.0	2.0	0.0	1.0	1.0	0.0	146388.85	0.0	0.0	0.0
r2332	596.0	32.0	4.0	0.0	2.0	0.0	1.0	146504.35	0.0	1.0	1.0
r1651	660.0	38.0	7.0	0.0	2.0	0.0	1.0	146585.53	0.0	0.0	1.0
r3819	469.0	31.0	6.0	0.0	1.0	1.0	0.0	146213.75	0.0	1.0	0.0
r3004	516.0	50.0	5.0	0.0	1.0	0.0	1.0	146145.93	0.0	1.0	1.0
r2386	549.0	29.0	3.0	0.0	2.0	1.0	0.0	146090.38	0.0	0.0	1.0
r1804	620.0	36.0	8.0	0.0	2.0	1.0	1.0	145937.99	0.0	0.0	1.0
r1416	811.0	45.0	5.0	0.0	2.0	1.0	1.0	146123.19	0.0	0.0	0.0
r1635	481.0	28.0	10.0	0.0	2.0	1.0	0.0	145215.96	0.0	0.0	0.0
r1059	692.0	42.0	2.0	0.0	2.0	1.0	0.0	145222.93	0.0	0.0	0.0
r1290	637.0	41.0	9.0	0.0	2.0	1.0	0.0	145477.36	0.0	0.0	0.0
r1510	522.0	30.0	3.0	0.0	2.0	1.0	0.0	145490.85	0.0	1.0	1.0
r1147	519.0	36.0	9.0	0.0	2.0	0.0	1.0	145562.4	0.0	0.0	1.0
r2611	649.0	47.0	1.0	0.0	2.0	1.0	1.0	145593.85	0.0	0.0	1.0
r2543	691.0	40.0	1.0	0.0	2.0	1.0	1.0	145613.17	0.0	1.0	1.0
r1656	643.0	43.0	1.0	0.0	2.0	1.0	1.0	145764.4	0.0	1.0	1.0
r940	652.0	38.0	6.0	0.0	2.0	1.0	1.0	145700.22	0.0	0.0	1.0
r82	745.0	47.0	5.0	0.0	2.0	0.0	0.0	145789.71	0.0	0.0	1.0
r4349	752.0	41.0	8.0	0.0	2.0	1.0	0.0	139844.04	0.0	0.0	0.0
r2331	676.0	35.0	0.0	0.0	2.0	0.0	0.0	139911.58	0.0	1.0	1.0
r3619	664.0	48.0	10.0	0.0	1.0	1.0	0.0	140173.17	0.0	0.0	1.0
r2969	591.0	39.0	3.0	0.0	3.0	1.0	0.0	140469.38	0.0	1.0	0.0
r1177	723.0	20.0	4.0	0.0	2.0	1.0	1.0	140385.33	0.0	0.0	0.0
r1967	511.0	29.0	9.0	0.0	2.0	0.0	1.0	140676.98	0.0	1.0	0.0
r2507	685.0	30.0	2.0	0.0	2.0	1.0	1.0	140889.32	0.0	0.0	1.0
r4599	670.0	36.0	3.0	0.0	1.0	1.0	0.0	140754.19	0.0	0.0	1.0
r526	596.0	41.0	5.0	0.0	2.0	0.0	1.0	141053.85	0.0	1.0	1.0
r2422	809.0	33.0	3.0	0.0	2.0	0.0	1.0	141426.78	0.0	1.0	0.0
r1852	715.0	40.0	7.0	0.0	1.0	1.0	1.0	141359.11	0.0	0.0	1.0
r2857	833.0	30.0	1.0	0.0	2.0	1.0	0.0	141860.62	0.0	0.0	1.0
r2206	733.0	39.0	1.0	0.0	2.0	1.0	1.0	141841.31	0.0	0.0	1.0
r454	695.0	23.0	1.0	0.0	2.0	1.0	1.0	141756.32	0.0	0.0	0.0
r1324	540.0	37.0	6.0	0.0	2.0	1.0	0.0	141998.89	0.0	0.0	1.0
r1066	501.0	40.0	2.0	0.0	2.0	0.0	0.0	141946.92	0.0	0.0	0.0
r436	578.0	32.0	4.0	0.0	2.0	1.0	1.0	141822.8	0.0	0.0	1.0
r3371	612.0	33.0	9.0	0.0	1.0	0.0	0.0	142797.5	0.0	0.0	0.0
r3977	516.0	27.0	9.0	0.0	1.0	1.0	0.0	142680.64	0.0	0.0	1.0
r936	554.0	22.0	8.0	0.0	2.0	0.0	1.0	142670.61	0.0	0.0	0.0
r3007	643.0	45.0	5.0	0.0	1.0	1.0	0.0	142513.5	0.0	0.0	1.0
r3356	618.0	56.0	7.0	0.0	1.0	1.0	1.0	142400.27	0.0	0.0	1.0
r2765	693.0	39.0	4.0	0.0	2.0	0.0	1.0	142331.39	0.0	0.0	0.0
r384	686.0	22.0	8.0	0.0	2.0	0.0	0.0	142331.85	0.0	1.0	1.0
r2033	506.0	40.0	3.0	0.0	1.0	1.0	1.0	144345.58	0.0	0.0	0.0
r3585	686.0	41.0	10.0	0.0	1.0	1.0	1.0	144272.71	0.0	0.0	0.0
r4350	628.0	50.0	8.0	0.0	1.0	0.0	0.0	144366.83	0.0	1.0	1.0
r3609	678.0	28.0	4.0	0.0	2.0	1.0	1.0	144423.17	0.0	0.0	0.0
r2511	712.0	29.0	2.0	0.0	1.0	1.0	1.0	144375.0	0.0	0.0	0.0
r4910	791.0	33.0	3.0	0.0	1.0	1.0	1.0	144413.92	0.0	0.0	0.0
r4270	714.0	52.0	2.0	0.0	1.0	0.0	1.0	144045.08	0.0	0.0	0.0
r994	773.0	52.0	4.0	0.0	1.0	0.0	1.0	144113.42	0.0	0.0	1.0
r2497	511.0	30.0	5.0	0.0	2.0	1.0	0.0	143994.86	0.0	0.0	0.0
r1560	534.0	38.0	3.0	0.0	1.0	0.0	0.0	143938.27	0.0	0.0	1.0
r1877	634.0	36.0	1.0	0.0	1.0	1.0	1.0	143960.72	0.0	1.0	0.0
r548	583.0	42.0	7.0	0.0	2.0	1.0	0.0	144039.05	0.0	0.0	0.0
r343	741.0	32.0	8.0	0.0	2.0	1.0	0.0	143598.7	0.0	0.0	1.0
r615	783.0	39.0	9.0	0.0	2.0	1.0	0.0	143752.77	0.0	1.0	1.0
r310	802.0	33.0	8.0	0.0	2.0	1.0	0.0	143706.18	0.0	0.0	1.0
r2407	731.0	30.0	7.0	0.0	2.0	0.0	1.0	143086.09	0.0	0.0	1.0
r2038	784.0	31.0	7.0	0.0	2.0	1.0	1.0	143204.41	0.0	0.0	1.0
r1673	746.0	37.0	2.0	0.0	2.0	1.0	0.0	143194.05	0.0	0.0	1.0
r1036	850.0	39.0	10.0	0.0	2.0	1.0	1.0	143030.09	0.0	1.0	0.0
r2764	617.0	45.0	1.0	0.0	1.0	1.0	0.0	143298.06	0.0	1.0	0.0
r1480	577.0	28.0	7.0	0.0	1.0	1.0	0.0	143274.41	0.0	1.0	1.0
r4337	558.0	41.0	6.0	0.0	1.0	1.0	1.0	143585.29	0.0	0.0	0.0
r21	608.0	35.0	6.0	0.0	2.0	1.0	1.0	143463.28	0.0	1.0	0.0
r4707	753.0	40.0	0.0	3768.69	2.0	1.0	0.0	177065.24	0.0	0.0	0.0
r3783	645.0	45.0	4.0	0.0	1.0	0.0	1.0	174916.85	0.0	1.0	1.0
r3372	717.0	35.0	1.0	0.0	3.0	0.0	0.0	174770.14	0.0	1.0	1.0
r3471	556.0	52.0	9.0	0.0	1.0	1.0	0.0	175149.2	0.0	0.0	0.0
r1751	537.0	41.0	0.0	0.0	2.0	0.0	1.0	175262.49	0.0	0.0	0.0
r1670	599.0	51.0	0.0	0.0	1.0	1.0	1.0	175235.99	0.0	1.0	1.0
r3277	691.0	52.0	3.0	0.0	1.0	1.0	0.0	175843.68	0.0	0.0	1.0
r2398	449.0	21.0	7.0	0.0	2.0	0.0	0.0	175743.92	0.0	0.0	0.0
r1961	508.0	54.0	10.0	0.0	1.0	1.0	1.0	175749.36	0.0	1.0	1.0
