CreditScore	Age	Tenure	Balance	NumOfProducts	HasCrCard	IsActiveMember	EstimatedSalary	Geography_Germany	Geography_Spain	Gender_Male
546	42	7	139070.51	1	1	1	86945.0	0	1	1
582	26	6	114450.32	1	1	1	14081.64	1	0	1
559	70	9	0.0	1	1	1	122996.76	0	0	0
731	41	9	152243.57	1	1	1	88783.59	0	0	0
819	28	8	168253.21	1	1	1	102799.14	0	1	0
624	45	5	151855.33	1	1	0	68794.15	1	0	0
587	39	10	0.0	2	1	1	170409.45	0	0	1
706	38	1	0.0	2	1	0	122379.54	0	0	1
542	34	8	101116.06	1	1	0	196395.05	0	0	1
653	43	6	0.0	2	1	1	7330.59	0	0	0
556	36	2	134208.22	1	0	1	177670.57	0	0	0
803	65	2	151659.52	2	0	1	6930.17	0	0	0
514	35	3	121030.9	1	1	0	10008.68	0	0	1
841	31	2	0.0	2	1	0	173240.52	0	0	1
757	29	8	130306.49	1	1	0	77469.38	0	0	1
645	55	7	0.0	2	1	1	18369.33	0	0	0
633	37	2	0.0	2	1	0	182258.17	0	0	1
663	40	6	156218.19	1	0	1	33607.72	0	0	1
670	42	1	115961.58	2	0	1	29483.87	0	0	0
740	51	4	0.0	2	1	1	178929.84	0	0	0
529	35	5	95772.97	1	1	1	112781.5	0	1	1
525	60	7	0.0	2	0	1	168034.9	0	1	0
644	33	9	141234.98	1	1	0	95673.05	0	0	1
733	35	8	102918.38	1	1	1	45959.86	0	1	1
619	38	3	96143.47	1	0	0	98994.92	0	1	1
596	41	5	0.0	2	0	1	141053.85	0	1	1
449	32	0	155619.36	1	1	1	166692.03	0	1	1
802	37	9	115569.21	1	0	1	119782.89	1	0	1
660	32	0	114668.89	1	1	0	84605.0	0	0	0
744	39	4	95161.75	1	1	0	19409.77	0	1	1
528	29	9	170214.23	2	1	0	49284.0	1	0	0
767	36	3	0.0	1	0	0	65147.27	0	0	1
629	34	1	121151.05	1	0	0	119357.93	0	1	1
648	28	9	102282.61	1	1	1	157891.11	0	1	0
675	35	8	0.0	2	1	0	29062.25	0	1	1
719	22	7	114415.84	1	1	1	177497.4	0	0	0
810	32	9	120879.73	2	0	1	78896.59	0	0	1
632	38	6	86569.76	2	1	0	98090.91	1	0	0
734	47	10	91522.04	2	1	1	138835.91	1	0	0
730	25	5	167385.81	1	1	1	56307.51	0	1	1
585	42	2	0.0	2	1	1	18657.77	0	0	1
753	43	5	0.0	2	1	0	109881.71	0	0	0
707	34	9	162691.16	2	1	0	94912.78	1	0	1
778	40	8	104291.41	2	1	1	117507.11	0	1	1
742	33	6	0.0	2	0	0	38550.4	0	0	1
738	38	7	0.0	2	0	0	69227.42	0	0	0
452	35	8	0.0	2	1	1	149614.81	0	0	0
583	42	7	0.0	2	1	0	144039.05	0	0	0
743	71	0	0.0	2	0	1	29837.65	0	0	1
439	28	7	110976.23	2	1	0	138526.96	0	0	1
473	48	8	0.0	2	1	0	71139.8	0	1	1
664	40	7	125608.72	1	1	0	122073.48	0	0	1
850	38	1	146343.98	1	0	1	103902.11	0	1	1
682	33	8	74963.5	1	1	1	32770.56	0	0	0
472	28	4	0.0	2	1	0	1801.77	0	1	0
790	31	2	151290.16	1	1	1	172437.12	0	0	0
665	34	5	67816.72	1	1	1	29641.58	0	0	0
629	41	10	150148.51	1	0	0	6936.27	0	1	1
718	33	7	102874.28	1	0	0	117841.06	0	0	1
594	29	3	130830.22	1	1	0	61048.53	1	0	0
622	30	4	107879.04	1	0	1	196894.62	0	0	0
647	22	3	97975.82	2	0	1	62083.0	1	0	0
609	31	9	103837.75	1	1	1	150218.11	1	0	1
850	31	8	0.0	2	1	0	178667.7	0	0	1
755	38	4	111096.91	1	1	1	19762.88	1	0	1
757	49	2	0.0	2	0	0	164482.92	0	0	0
650	39	4	0.0	2	0	0	186275.7	0	0	0
850	38	1	0.0	2	1	1	80006.65	0	0	1
793	41	3	141806.46	1	1	0	102921.17	0	0	0
706	47	6	120621.89	1	1	1	140803.7	1	0	0
486	37	1	101438.0	1	0	0	51364.56	1	0	1
555	29	4	128744.04	1	1	1	47454.93	0	0	1
803	33	6	0.0	2	1	0	115676.61	0	0	1
688	29	9	144553.5	2	1	0	143454.95	1	0	1
611	33	7	0.0	2	1	1	3729.89	0	1	0
653	55	2	70263.83	1	0	1	62347.71	0	1	1
564	40	7	108407.34	1	1	1	83681.2	1	0	1
783	38	9	114135.17	1	1	0	153269.98	0	0	1
698	46	0	0.0	2	1	1	125962.02	0	0	0
736	26	4	135889.13	1	1	1	165692.03	0	1	0
478	35	1	92474.05	1	1	0	178626.07	0	0	1
751	54	9	156367.6	2	0	1	116179.92	1	0	1
632	28	5	118890.81	1	0	1	145157.97	0	0	0
768	29	2	95984.69	2	1	1	73686.75	0	0	1
767	20	3	119714.25	2	0	1	150135.38	1	0	1
814	29	1	131968.57	2	1	1	147693.92	1	0	1
725	33	4	0.0	1	1	1	67879.8	0	0	0
635	41	10	0.0	2	1	1	61994.2	0	1	0
705	33	7	68423.89	1	1	1	64872.55	0	1	1
812	29	6	0.0	2	0	0	168023.6	0	0	1
735	43	9	127806.91	1	1	1	73069.59	0	0	1
435	32	2	57017.06	2	1	1	5907.11	1	0	1
561	33	6	0.0	2	1	0	45261.47	0	1	0
590	29	10	99250.08	1	1	1	129629.41	0	1	0
512	36	0	129804.17	1	1	0	53020.9	0	0	1
752	38	0	145974.79	2	1	1	137694.23	0	0	1
452	33	7	153663.27	1	1	0	111868.23	1	0	1
590	47	0	117879.32	1	1	1	8214.46	0	0	1
619	43	1	125211.92	1	1	1	113410.49	0	0	1
621	34	2	91258.52	2	1	0	44857.4	1	0	0
744	35	7	0.0	2	1	1	43036.6	0	1	1
522	41	7	0.0	2	0	1	176780.39	0	0	0
646	35	6	84026.86	1	0	1	164255.69	0	0	1
662	38	4	0.0	2	1	0	136259.65	0	1	1
698	37	5	98400.61	2	0	0	25017.28	0	0	1
425	40	9	166776.6	2	0	1	172646.88	1	0	1
582	41	1	40488.76	1	1	0	128528.83	0	0	1
476	40	4	0.0	2	0	0	182547.04	0	0	0
504	73	8	0.0	1	1	1	34595.58	0	0	0
763	35	9	0.0	1	1	1	31372.91	0	0	1
720	26	10	51962.91	2	1	0	45507.24	0	0	1
741	64	2	69311.16	1	1	1	59237.72	0	0	0
685	30	3	90536.81	1	0	1	63082.88	1	0	1
632	44	3	107764.75	1	1	0	185667.72	0	0	1
783	39	9	0.0	2	1	0	143752.77	0	1	1
555	40	10	43028.77	1	1	0	170514.21	0	0	1
748	34	5	84009.47	1	1	1	137001.1	0	0	1
734	29	0	139994.66	1	1	0	17744.72	0	0	0
671	31	6	105864.6	2	1	0	145567.34	1	0	0
594	35	2	0.0	2	1	0	103480.69	0	0	1
602	30	9	113672.18	2	0	0	102135.92	0	1	1
646	34	3	131283.11	1	0	0	130500.65	0	0	0
677	27	2	0.0	2	1	1	20092.89	0	0	1
777	23	6	0.0	2	1	1	163225.48	0	0	1
418	28	7	98738.92	1	1	0	122190.22	0	0	1
850	43	8	92244.83	2	1	0	54949.73	1	0	0
507	42	6	0.0	2	1	0	34777.23	0	0	1
748	38	4	115221.36	1	0	1	70956.75	0	0	1
668	38	1	147904.31	1	1	1	69370.05	0	1	1
674	36	2	0.0	2	1	1	182787.17	0	1	1
483	48	1	0.0	2	1	1	110059.38	0	0	1
749	40	8	141782.57	2	0	0	86333.63	1	0	0
833	29	1	96462.25	2	0	1	48986.18	1	0	1
678	27	2	0.0	2	1	1	13221.25	0	1	1
779	42	5	0.0	2	0	0	25951.91	0	0	0
850	41	3	99945.93	2	1	0	71179.31	0	1	0
754	27	7	117578.35	2	0	1	87908.01	1	0	1
681	59	4	122781.51	1	0	1	140166.95	0	0	1
636	38	1	0.0	1	1	0	45015.38	0	0	0
592	37	9	0.0	3	1	1	10656.89	0	1	1
577	34	2	0.0	2	1	1	84033.35	0	0	0
569	38	7	0.0	1	1	1	108469.2	0	0	1
657	37	0	163607.18	1	0	1	44203.55	0	1	0
729	30	9	0.0	2	1	0	151869.35	0	0	1
440	42	2	0.0	2	1	0	49826.68	0	0	1
679	37	7	74260.03	1	1	0	194617.98	0	0	1
630	26	5	0.0	2	1	0	182612.38	0	0	0
708	32	8	187487.63	1	1	1	120115.5	0	1	0
681	41	0	120549.29	2	1	0	175722.31	0	0	0
610	36	7	115462.02	1	0	1	42581.04	1	0	1
670	42	5	49508.79	3	1	1	100324.01	1	0	0
834	23	4	131254.81	1	1	0	20199.3	0	0	1
639	38	5	130170.82	1	1	1	149599.62	1	0	1
650	61	1	152968.73	1	0	1	82970.69	0	1	1
714	34	5	0.0	2	1	0	193040.32	0	1	1
502	33	7	0.0	2	0	1	4082.52	0	0	1
567	36	1	0.0	2	0	0	8555.73	0	0	1
636	45	7	139859.23	1	1	1	108402.54	0	0	0
681	58	8	93173.88	1	1	1	139761.25	0	0	0
739	40	4	0.0	2	0	0	173321.65	0	0	1
640	34	1	137523.02	1	0	0	24761.36	0	1	1
593	45	4	138825.19	1	0	0	10828.78	0	0	1
598	27	10	171283.91	1	1	1	84136.12	1	0	0
562	30	3	111099.79	2	0	0	140650.19	0	0	1
603	46	2	0.0	2	1	1	59563.49	0	0	1
577	25	3	0.0	2	0	1	124508.29	0	0	1
759	31	1	109848.6	1	1	1	42012.55	0	0	0
655	37	6	109093.41	2	1	0	1775.52	0	0	1
715	33	3	85227.84	1	1	1	68087.15	0	0	0
771	18	1	0.0	2	0	0	41542.95	0	1	1
698	27	7	0.0	2	1	0	111471.55	0	0	1
696	25	8	126442.59	1	1	0	121904.44	0	0	0
669	31	6	113000.66	1	1	0	40467.82	0	0	0
617	24	4	137295.19	2	1	1	91195.12	0	0	0
601	29	9	0.0	1	1	1	80393.27	0	0	1
583	40	4	107041.3	1	1	1	5635.63	1	0	1
656	33	4	0.0	2	1	0	116706.0	0	1	1
690	32	2	76087.98	1	0	1	151822.66	0	1	1
779	26	4	174318.13	2	0	1	38296.21	0	1	0
644	33	8	0.0	2	1	1	155294.17	0	0	1
730	62	2	0.0	2	1	1	186489.95	0	1	1
821	42	3	87807.29	2	1	1	64613.81	1	0	1
681	38	6	153722.47	1	1	0	101319.76	0	0	1
579	64	6	145215.43	1	1	1	164083.72	1	0	0
677	36	10	68806.84	1	1	0	33075.24	1	0	0
649	31	2	0.0	2	1	0	15200.61	0	0	0
662	32	9	0.0	2	0	0	65089.38	0	0	1
594	35	2	133853.27	1	1	1	65361.66	0	0	1
547	48	1	179380.74	2	0	1	69263.1	0	0	0
602	42	1	138912.17	1	1	1	139494.75	0	1	0
593	43	10	0.0	2	0	0	53478.02	0	1	1
710	36	8	0.0	2	0	0	83206.19	0	1	0
696	33	2	163139.27	1	1	1	7035.36	0	0	1
665	40	6	0.0	1	1	1	161848.03	0	0	0
589	20	2	121093.29	2	1	0	3529.72	1	0	0
850	39	4	127771.35	2	0	1	151738.54	0	0	1
624	23	5	0.0	2	0	0	132418.59	0	0	0
682	36	5	0.0	2	1	1	147758.51	0	1	1
733	31	9	102289.85	1	1	1	115441.66	0	1	0
710	30	10	133537.1	2	1	0	155593.74	1	0	0
693	28	8	0.0	2	1	1	158545.25	0	0	0
778	44	8	123863.64	1	1	0	144494.94	0	0	1
639	28	8	0.0	2	1	0	126561.07	0	1	1
532	60	5	76705.87	2	0	1	13889.73	0	0	1
631	31	8	137687.72	1	1	0	190067.12	0	0	0
726	35	9	0.0	2	0	1	100556.98	0	1	0
629	38	9	123948.85	1	1	0	76053.07	1	0	0
640	55	10	132436.34	1	1	0	978.66	0	0	1
837	38	2	126732.85	1	1	1	79577.38	1	0	1
618	38	5	126473.99	1	1	0	91972.49	0	1	1
492	39	7	0.0	2	0	1	71323.23	0	0	1
754	32	7	0.0	2	1	0	89520.75	0	1	0
498	44	2	120702.67	2	1	1	98175.74	1	0	0
687	47	7	0.0	2	1	1	177624.01	0	0	0
731	33	4	0.0	2	1	1	74945.11	0	0	1
652	30	2	176166.56	2	1	1	152210.81	0	0	1
692	29	4	0.0	2	0	0	138880.24	0	1	0
752	36	7	0.0	2	1	0	184866.86	0	0	0
719	32	9	146605.27	1	1	1	77119.45	0	0	1
728	43	8	128412.61	1	0	1	139024.31	0	1	0
745	40	6	131184.67	1	1	1	49815.62	0	0	0
709	32	2	87814.89	1	1	0	138578.37	0	0	0
604	30	5	0.0	2	1	0	75786.55	0	0	1
645	40	3	129596.77	1	1	1	103232.6	0	0	0
708	23	4	71433.08	1	1	0	103697.57	1	0	0
554	31	1	0.0	2	0	1	192660.55	0	0	1
588	42	2	164307.77	1	1	0	48498.19	1	0	0
773	41	4	0.0	2	1	1	24924.92	0	0	1
520	61	8	133802.29	2	1	1	90304.01	1	0	1
718	67	7	0.0	3	1	1	82782.08	0	0	0
803	28	3	0.0	2	1	0	159654.0	0	0	1
535	29	5	0.0	2	0	1	52709.55	0	0	0
637	27	9	128940.24	1	1	0	46786.92	0	0	1
718	31	0	118100.59	2	1	0	103165.15	0	0	0
608	33	4	0.0	1	0	1	130474.03	0	0	1
619	35	4	90413.12	1	1	1	20555.21	0	0	0
850	40	4	97990.49	2	0	0	106691.02	1	0	0
685	35	4	137948.51	1	1	0	113639.64	0	1	1
771	38	5	137657.71	2	1	0	72985.61	1	0	0
605	28	10	113690.83	1	1	0	33114.24	1	0	1
613	45	9	142765.24	2	1	0	34749.65	1	0	0
770	30	8	0.0	2	1	0	100557.03	0	0	0
602	34	5	0.0	2	1	1	77414.45	0	0	1
640	30	5	32197.64	1	0	1	141446.01	1	0	0
583	27	4	0.0	3	1	0	163113.41	0	0	0
717	22	5	112465.06	1	1	1	92977.75	0	0	0
751	37	0	151218.98	1	1	1	109309.29	1	0	0
822	37	3	105563.0	1	1	0	182624.93	0	0	1
711	28	8	0.0	2	1	1	64286.39	0	0	1
559	28	3	141099.43	1	1	1	15607.27	0	0	1
656	44	10	143571.52	1	0	0	127444.14	0	0	1
737	43	8	96353.8	1	0	0	10209.8	1	0	1
751	36	6	169831.46	2	1	1	27758.36	1	0	0
652	41	9	159434.03	1	1	0	178373.93	1	0	1
785	34	9	70302.48	1	1	1	68600.36	0	0	0
642	38	3	0.0	2	0	0	171463.83	0	0	1
737	38	6	146282.79	2	1	0	198516.2	0	1	1
700	28	3	99705.69	2	0	0	146723.72	1	0	0
714	54	7	126113.28	1	1	0	112777.38	0	0	1
669	46	3	0.0	2	0	1	8487.75	0	0	1
729	34	9	53299.96	2	1	1	42855.97	0	1	0
624	38	7	123906.55	1	1	0	135096.78	0	1	1
666	31	2	79589.43	1	0	0	4050.57	0	0	0
769	27	7	188614.07	1	1	0	171344.09	1	0	1
575	24	2	0.0	2	1	1	119927.81	0	0	1
489	38	2	126444.08	2	1	1	82662.73	1	0	1
625	41	6	97663.16	2	1	0	57128.78	0	0	1
735	49	5	121973.28	1	1	0	148804.36	0	0	1
550	47	2	0.0	2	1	1	97057.28	0	0	1
666	27	4	0.0	2	0	0	88751.45	0	0	0
850	31	3	121237.65	1	1	1	31022.56	0	1	0
797	29	1	0.0	2	1	1	132975.39	0	0	0
443	36	6	70438.01	2	0	1	56937.43	0	1	1
637	54	5	0.0	1	0	1	150836.98	0	1	0
850	38	3	0.0	2	0	1	179360.76	0	1	0
656	40	2	0.0	2	1	1	180553.48	0	0	1
826	26	5	142662.68	1	0	0	60285.3	0	0	1
424	34	7	0.0	1	1	1	16250.61	0	1	1
649	39	3	113096.41	1	1	1	60335.24	0	0	1
671	27	5	0.0	2	0	0	120893.07	0	0	1
603	34	9	0.0	2	1	0	167916.35	0	0	0
641	40	2	110086.69	1	1	0	159773.14	1	0	0
703	38	9	99167.54	1	1	0	65720.92	1	0	0
670	39	8	101928.51	1	0	0	89205.54	0	0	0
706	24	2	141078.57	1	1	1	24402.87	0	1	1
743	39	8	0.0	1	1	0	94263.44	0	0	0
711	29	9	0.0	2	0	1	3234.8	0	0	0
711	43	2	39043.29	2	1	1	175423.69	1	0	1
758	30	3	141581.08	1	1	0	156249.06	0	0	0
714	28	7	77776.39	1	1	0	177737.07	1	0	1
616	31	3	94263.91	2	1	0	168895.06	0	0	1
576	39	1	0.0	2	1	1	68814.23	0	0	1
757	44	9	0.0	2	1	0	177528.92	0	1	0
648	44	2	0.0	2	1	1	58652.23	0	0	0
508	60	7	143262.04	1	1	1	129562.74	0	0	0
701	37	8	130091.5	1	1	1	120031.29	0	0	1
604	25	7	165413.43	1	1	1	35279.74	1	0	1
622	29	7	101486.96	1	1	1	8788.35	0	0	1
572	24	1	0.0	2	1	1	151460.84	0	0	1
802	29	9	127414.55	1	1	1	134459.12	0	0	1
506	59	3	190353.08	1	1	0	78365.75	1	0	0
583	35	8	149995.72	2	1	0	42143.55	1	0	1
699	34	8	0.0	1	1	1	76510.46	0	1	1
723	37	3	94661.53	2	1	0	121239.65	1	0	1
672	43	4	92599.55	2	1	1	167336.78	0	0	0
840	39	1	94968.97	1	1	0	84487.62	0	0	0
796	51	6	0.0	2	0	1	194733.28	0	0	1
482	35	2	133111.73	1	0	1	79957.95	0	0	0
508	49	7	122451.46	2	1	1	75808.1	0	0	1
580	23	5	113923.81	2	0	0	196241.43	0	0	0
704	37	9	155619.58	1	1	1	135088.58	0	1	0
601	28	6	0.0	2	1	0	14665.28	0	1	1
612	38	1	0.0	2	1	1	9209.21	0	0	0
627	28	5	71097.23	1	1	1	130504.49	1	0	1
669	35	4	108269.2	2	1	0	174969.92	1	0	0
642	30	8	80964.57	2	1	0	174738.2	0	0	1
427	40	8	0.0	2	1	1	82870.75	0	1	1
560	57	0	0.0	2	0	1	116781.71	0	0	1
726	30	5	111375.32	2	1	0	2704.09	1	0	1
691	33	1	128306.83	1	1	1	113580.79	0	0	0
524	30	1	0.0	2	1	0	126812.85	0	0	1
673	40	1	121629.22	1	1	1	3258.6	0	1	1
686	33	9	141918.09	2	0	1	184036.47	1	0	1
579	42	3	137560.38	2	1	1	85424.34	1	0	0
576	45	5	133618.01	1	0	0	135244.87	0	1	1
658	29	5	75395.53	2	0	1	54914.92	1	0	1
754	39	6	170184.99	2	1	0	89593.26	0	1	1
656	46	9	143267.14	2	0	0	193099.43	0	0	1
671	34	6	37266.67	2	0	0	156917.12	1	0	0
597	60	0	78539.84	1	0	1	48502.88	1	0	0
639	34	7	149940.04	2	0	0	156648.81	0	1	1
649	29	2	45022.23	1	1	1	173495.77	0	1	1
602	31	7	155271.83	1	1	1	179446.31	0	0	1
554	33	3	117413.95	1	1	1	12766.74	0	0	1
694	38	1	0.0	2	0	1	156858.2	0	0	1
640	46	3	0.0	1	1	1	156260.08	0	1	0
612	32	3	121394.42	1	1	0	164081.42	0	0	1
714	34	10	0.0	2	1	1	80234.14	0	0	1
637	27	1	0.0	2	1	0	91291.2	0	0	1
563	33	8	0.0	2	0	1	68815.05	0	0	1
695	37	2	0.0	2	1	1	99692.65	0	0	1
570	37	6	0.0	1	1	1	187758.5	0	0	1
430	33	8	0.0	1	1	1	69759.91	0	0	0
657	41	8	109402.13	1	1	1	66463.62	0	1	1
627	23	5	184244.86	1	1	0	103099.22	1	0	1
639	38	3	0.0	1	1	0	42862.82	0	0	1
577	42	9	0.0	1	1	0	74077.91	0	0	1
748	26	1	77780.29	1	0	1	183049.41	0	0	0
602	32	7	184715.86	2	1	0	113781.99	1	0	1
642	19	3	113905.48	1	1	1	176137.2	1	0	0
684	56	8	78707.16	1	1	1	99398.36	0	1	1
793	33	0	0.0	1	0	0	175544.02	0	0	0
627	43	8	71240.3	1	0	1	127734.16	0	0	1
831	34	2	0.0	2	0	0	165840.94	0	0	0
694	30	9	0.0	2	1	1	26960.31	0	0	0
543	42	5	0.0	2	0	0	101905.34	0	0	0
649	36	8	0.0	2	1	0	161668.15	0	1	1
655	37	5	93147.0	2	1	0	66214.13	0	0	1
659	32	2	155584.21	1	0	1	153662.88	0	0	0
656	47	1	0.0	2	1	1	197961.93	0	1	1
652	38	6	123081.84	2	1	1	188657.97	0	1	0
690	21	8	0.0	2	1	1	155782.89	0	0	1
535	30	6	103804.97	1	1	1	125710.53	0	0	1
594	37	2	0.0	2	0	1	95864.5	0	0	1
648	35	7	0.0	2	1	1	78436.36	0	1	1
628	30	9	132351.29	2	1	1	74169.13	1	0	0
458	43	1	106870.12	2	1	0	100564.37	1	0	0
712	53	2	111061.01	2	0	0	26542.17	0	1	1
743	42	7	77002.2	2	1	1	80428.42	0	0	1
719	49	5	105918.1	1	1	1	16246.59	0	0	1
628	33	8	152143.89	1	1	1	32174.03	1	0	1
646	39	0	154439.86	1	1	0	171519.06	1	0	1
640	42	5	176099.13	1	1	1	8404.73	0	0	0
579	31	6	0.0	2	1	0	26149.25	0	0	1
608	30	8	85859.76	1	0	0	142730.27	0	0	0
616	18	6	0.0	2	1	1	27308.58	0	0	1
466	36	5	119540.15	1	0	1	80603.99	0	0	0
694	33	4	124067.32	1	1	1	77906.87	1	0	1
646	30	5	98014.74	1	1	1	12757.14	0	0	1
452	35	7	0.0	2	1	0	164241.67	0	0	0
789	39	7	124828.46	2	1	1	124411.08	1	0	1
631	26	1	149144.61	1	0	1	123697.95	0	0	1
658	25	3	0.0	2	0	1	173948.4	0	0	1
590	37	6	169902.92	1	1	1	128256.18	0	1	1
630	31	1	0.0	2	1	1	169802.73	0	1	0
615	41	9	109013.23	1	1	0	196499.96	0	1	0
581	31	6	0.0	2	1	0	188377.21	0	1	0
520	33	4	156297.58	2	1	1	166102.61	0	0	1
783	40	6	0.0	2	1	0	109742.55	0	0	1
850	23	9	143054.85	1	0	1	62980.96	0	1	0
814	44	8	95488.82	2	0	0	107013.59	1	0	1
659	78	2	151675.65	1	0	1	49978.67	0	1	1
763	39	7	0.0	2	1	0	19458.75	0	1	0
775	40	9	126212.64	1	1	0	70196.57	0	0	1
850	33	3	0.0	2	1	1	11159.19	0	0	0
772	43	6	0.0	2	1	1	57675.88	0	0	1
648	41	5	123049.21	1	0	1	5066.76	1	0	1
715	35	4	40169.88	2	1	1	199857.47	0	1	0
672	43	5	0.0	2	1	1	64515.5	0	1	1
737	40	2	162485.8	2	1	0	149381.32	1	0	0
480	35	2	165692.91	1	1	1	197984.58	0	0	1
696	42	7	162318.61	1	1	0	121061.89	1	0	1
722	35	2	163943.89	2	1	1	15068.18	0	0	0
683	30	4	66190.33	1	1	1	115186.97	0	0	1
633	29	8	104944.1	1	1	1	97684.46	1	0	0
596	29	2	0.0	2	1	1	1591.19	0	1	1
620	41	9	0.0	2	0	0	88852.47	0	0	0
506	41	1	0.0	2	1	0	31766.3	0	0	0
468	29	1	111681.98	2	1	1	195711.16	1	0	1
574	28	7	0.0	2	0	0	185660.3	0	1	0
807	31	1	93460.47	2	0	0	172782.69	1	0	0
836	37	10	0.0	2	1	0	111324.41	0	1	0
590	24	7	126431.54	1	1	0	58781.11	0	0	1
682	30	4	0.0	1	0	1	161465.31	0	0	1
755	23	5	84284.48	2	1	1	62851.6	0	0	1
749	41	5	57568.94	1	1	1	61128.29	0	0	1
646	38	2	0.0	2	0	0	178752.73	0	0	0
531	70	1	0.0	2	0	0	99503.19	0	1	1
527	31	1	112203.25	1	1	0	182266.01	0	0	0
773	40	10	0.0	2	0	1	69303.15	0	0	0
523	60	1	163894.35	1	0	1	57061.71	1	0	1
679	33	9	112528.65	2	1	0	177362.45	0	0	0
793	39	3	137817.52	1	0	0	83997.79	0	0	1
624	44	3	0.0	2	1	0	88407.51	0	0	1
701	41	9	164046.1	1	1	0	49405.93	1	0	1
644	30	5	44928.88	1	1	1	10771.46	0	0	1
576	26	8	0.0	2	0	1	34101.06	0	1	1
703	41	6	109941.51	1	1	0	116267.28	0	0	0
590	51	10	84474.62	2	1	1	190937.09	0	1	0
616	71	4	0.0	2	1	1	173599.38	0	1	1
518	42	7	151027.05	2	1	0	119377.36	0	0	1
644	26	4	153455.72	2	1	1	82696.84	0	1	0
748	40	0	0.0	1	0	0	60416.76	0	0	1
781	19	3	0.0	2	1	1	124297.32	0	0	0
850	33	7	134678.13	1	1	0	113177.95	1	0	0
554	22	8	0.0	2	0	1	142670.61	0	0	0
727	35	5	136364.46	1	0	0	142754.71	0	0	1
661	35	9	100107.99	1	1	0	83949.68	0	0	1
757	28	3	75381.15	1	1	1	199727.72	0	0	1
652	38	6	0.0	2	1	1	145700.22	0	0	1
661	28	7	95357.49	1	0	0	102297.15	0	1	0
624	33	6	0.0	2	0	0	76551.7	0	1	1
672	23	10	110741.56	1	1	0	80778.5	1	0	0
850	28	2	0.0	2	1	1	38773.74	0	0	0
519	39	4	111900.14	1	1	1	97577.17	0	1	1
611	28	2	0.0	2	0	0	25395.83	0	0	1
584	62	9	137727.34	2	0	1	121102.9	1	0	0
745	48	10	96048.55	1	1	0	74510.65	1	0	1
704	39	2	111525.02	1	1	0	199484.96	0	0	1
811	30	6	0.0	2	1	1	180591.32	0	0	1
637	21	10	125712.2	1	0	0	175072.47	0	0	0
595	25	7	106570.34	2	0	1	177025.79	1	0	0
547	62	10	127738.75	2	1	1	85153.0	0	0	1
699	31	10	125837.86	2	1	0	189392.66	1	0	0
615	39	5	113193.51	2	1	1	52166.25	1	0	1
592	37	4	212692.97	1	0	0	176395.02	0	0	1
635	44	2	79064.85	2	0	1	113291.75	1	0	0
742	27	0	0.0	2	0	1	131534.96	0	0	1
673	41	5	0.0	1	1	1	65657.29	0	0	1
739	34	9	0.0	1	1	0	60584.33	0	0	1
710	24	7	103099.17	2	1	0	173276.62	1	0	0
559	36	1	104356.94	2	0	1	54184.06	1	0	0
680	43	4	0.0	2	1	1	58761.33	0	0	0
541	46	6	0.0	2	1	1	83456.67	0	0	1
626	27	4	115084.53	2	0	1	26907.43	1	0	1
679	29	3	0.0	2	1	1	63687.06	0	0	1
718	38	7	0.0	2	1	0	38308.34	0	0	1
680	44	7	108724.98	1	0	1	72330.46	0	0	1
620	22	0	0.0	1	1	0	32589.45	0	0	1
632	39	5	97854.37	2	1	0	93536.38	0	1	0
657	39	4	80293.81	1	1	0	97192.76	0	0	0
769	29	8	0.0	2	1	1	172290.61	0	0	1
699	31	6	114493.68	1	0	0	138396.32	0	1	1
629	39	5	0.0	2	0	0	116748.14	0	1	1
606	39	8	136000.45	2	1	0	31708.53	1	0	1
677	46	2	57037.74	1	1	1	158531.01	0	0	1
545	33	7	173331.52	1	1	0	150452.88	0	1	0
679	40	7	0.0	2	1	1	163757.29	0	1	0
761	26	1	0.0	2	1	1	199409.19	0	0	0
636	36	6	96643.32	1	0	0	182059.28	1	0	1
510	44	6	0.0	2	1	1	175518.31	0	0	1
493	36	5	148667.81	2	1	0	56092.51	0	0	0
637	41	2	138014.4	2	1	0	140298.24	1	0	1
687	35	8	100988.39	2	1	0	22247.27	0	1	1
589	38	2	0.0	1	1	0	79915.28	0	0	1
766	37	2	99660.13	2	0	1	147700.78	1	0	1
610	40	0	0.0	2	1	0	62232.6	0	0	1
631	34	4	124379.14	1	1	0	106892.91	0	0	0
678	54	1	123699.28	2	0	1	105221.76	1	0	0
721	35	6	118273.83	1	0	1	3086.89	0	0	0
485	37	5	0.0	2	0	1	170226.47	0	0	1
671	31	6	0.0	2	1	1	15846.42	0	0	0
711	28	8	0.0	2	0	0	105159.89	0	0	0
773	52	4	0.0	1	0	1	144113.42	0	0	1
564	35	9	0.0	2	1	1	105837.38	0	1	0
582	41	6	70349.48	2	0	1	178074.04	1	0	1
679	50	6	132598.38	2	1	1	184017.98	1	0	0
670	67	6	158719.57	1	1	1	118607.4	0	1	1
790	25	5	152885.77	1	1	0	58214.79	1	0	0
808	25	7	0.0	2	0	1	23180.37	0	1	1
510	26	6	136214.08	1	0	0	159742.33	0	0	0
676	34	1	63095.01	1	1	1	40645.81	0	0	0
579	37	5	152212.88	2	0	0	120219.14	0	1	1
613	33	3	155736.42	2	1	1	57751.21	1	0	1
