id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6812578,"Female,Couple/Less 15min to Shibuya",26386727,Mami,,Shinagawa Ku,35.62302,139.70141,Private room,12214,2,275,2024-12-01,2.41,1,9,30,M130000238
6837981,SHITAMACHI BASE/Quiet new apt.room103/skytree view,33170407,Hiroyoshi,,Sumida Ku,35.71848,139.81109,Entire home/apt,15714,1,103,2024-10-22,0.89,12,35,12,Hotels and Inns Business Act | 東京都墨田区保健所 | 27墨福衛生環第213号
6838363,SHITAMACHI BASE/Quiet new apt.room201/skytree view,33170407,Hiroyoshi,,Sumida Ku,35.71893,139.81294,Entire home/apt,15714,1,95,2024-11-21,0.83,12,35,9,Hotels and Inns Business Act | 東京都墨田区保健所 | 27墨福衛生環第213号
6838964,SHITAMACHI BASE/Quiet new apt.room202/skytree view,33170407,Hiroyoshi,,Sumida Ku,35.72,139.81074,Entire home/apt,15714,1,101,2024-12-11,0.88,12,21,21,Hotels and Inns Business Act | 東京都墨田区保健所 | 27墨福衛生環第213号
6854721,Decoboco＋,21769906,Decoboco,,Koto Ku,35.67986,139.81736,Entire home/apt,11086,2,209,2024-12-22,1.81,3,61,46,Hotels and Inns Business Act | 江東区保健所 | ５江健生環へ第558号
6856801,Nishi-Ogikubo 1BR Studio Type-B  5F,18776800,近藤,,Suginami Ku,35.70402,139.5977,Entire home/apt,19000,3,69,2024-11-01,0.62,20,191,6,M130002746
6859825,Room103 Ikebukuro is 5 min by train,24219962,Hiroya,,Kita Ku,35.75788,139.72153,Private room,8800,4,55,2024-11-27,0.47,3,18,6,M130001128
6874108,Shinjuku/Shin-Okubo 5 min Comfy 2BR [HL4A],269182185,Sumifuku,,Shinjuku Ku,35.70159,139.70653,Entire home/apt,47474,1,179,2024-12-30,1.56,23,41,7,M130001802
6875368,One hour from the airport.Good access to all,35340956,Yoshio,,Taito Ku,35.72413,139.77771,Private room,6500,2,180,2024-11-11,1.57,2,77,23,M130000164
6914633,☆KOUENJI 5min / SHINJUKU 9min (Free WiFi) ☆,33705289,Tomomasa,,Suginami Ku,35.70565,139.65262,Entire home/apt,8900,1,275,2024-11-13,2.39,4,238,15,M130001781
6939875,Near station! Free parking included! Pet friendly!,35828905,Kanako,,Shinagawa Ku,35.60982,139.72068,Entire home/apt,20729,1,194,2024-12-15,1.69,1,71,33,M130001112
6975801,#2/21㎡/Japanese Modern Studio 2 stops to Shinjuku,36396507,Yuka,,Shibuya Ku,35.67681,139.67929,Private room,15429,1,229,2024-12-25,1.98,5,35,26,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第3881号
7038511,3番伝統日本家屋都内には珍しい东京日本Free Wifi-2,29681737,文娟,,Itabashi Ku,35.76456,139.67015,Private room,10800,1,60,2024-07-29,0.52,5,287,1,M130001805
7038739,伝統日本家屋都内には珍しい东京日本Free Wifi,29681737,文娟,,Nerima Ku,35.76455,139.66829,Private room,9914,1,39,2023-12-26,0.34,5,77,0,M130001805
7043818,Quiet Shinjuku-area＊２BR＊36㎡＊optical line with desk,34076095,Yumi,,Shinjuku Ku,35.68804,139.72024,Entire home/apt,38573,5,181,2024-12-05,1.57,1,176,18,M130004881
7057399,102Tokyo JRHiraiSt. take a walk 9minutes apartment,37012733,Mariko,,Edogawa Ku,35.70208,139.84227,Entire home/apt,6200,6,67,2024-12-20,0.63,3,13,8,M130005528
7123125,Condo 201 (Fully Renovated Flat in Central Tokyo),37312047,Kae,,Minato Ku,35.65681,139.75271,Entire home/apt,30000,30,76,2024-10-06,0.67,4,176,6,M130009797
7136098,☆☆KOUENJI 5min / SHINJUKU 10min Free WiFi ☆☆,33705289,Tomomasa,,Suginami Ku,35.70522,139.65431,Entire home/apt,,1,134,2024-12-02,1.17,4,241,18,M130001777
7149882,a) 4min walk Ikebukuro/ 78 sqm/ Free wifi/ 8BEDS,29253527,Momo,,Toshima Ku,35.73334,139.70837,Entire home/apt,51571,3,220,2024-12-03,1.92,8,134,31,Hotels and Inns Business Act | 東京都豊島区池袋保健所 | 元豊池保衛環き第81号
7170836,Direct NaritAirport/Shinjuku/Akihabara/Tokyo Sta.,37525225,鹰,,Katsushika Ku,35.72358,139.85843,Entire home/apt,26857,1,193,2024-11-30,2.22,3,310,35,Hotels and Inns Business Act | 東京都葛飾区保健所 | 30葛保生環第162号
7227038,"Azabu- spacious apt,Hammock♥",37836517,Akari,,Minato Ku,35.65612,139.73437,Entire home/apt,25643,2,311,2024-12-20,2.70,1,0,46,Hotels and Inns Business Act | 港区みなと保健所 | 30港み生環き第62号
7281726,Reiko's cosy flat near Tamagawa University,38131090,怜子,,Machida Shi,35.55741,139.45917,Entire home/apt,10000,1,47,2024-12-09,0.48,1,80,7,M130000934
7322455,Takahata Private Apartment 105,13088224,Rickie,,Hino Shi,35.66263,139.40793,Entire home/apt,4729,5,36,2024-12-12,0.32,9,361,6,M130006339
7349832,101Tokyo JRHirai St. take a walk9minutes apartment,37012733,Mariko,,Edogawa Ku,35.70157,139.84156,Entire home/apt,6300,6,95,2024-10-30,0.83,3,16,14,M130006317
4849854,Villa Takaosan,22134668,Yuki,,Hachioji Shi,35.63738,139.2863,Entire home/apt,20429,2,192,2024-12-17,1.57,2,213,17,M130001407
4888140,"(1) JR Station 8 mins Walk, Shinjuku 11 mins Train",19152993,Sei,,Kita Ku,35.76108,139.71599,Entire home/apt,12729,3,234,2024-11-08,1.95,9,271,15,M130035122
4925503,#103　新宿/渋谷 shinjuku/shibuya 2024/1  リニューアルオープン,25370510,Mitsuko,,Shibuya Ku,35.67923,139.67571,Entire home/apt,16000,2,235,2024-12-25,2.22,7,133,34,M130002439
4925745,New House 100㎡ near metro happy!!!!,23595333,Keiko,,Taito Ku,35.72951,139.79137,Entire home/apt,28614,2,406,2024-12-22,3.51,2,244,56,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第220号
4926317,#102 SHIBUYA SHINJUKU 幡ヶ谷駅徒歩5分 2023年5月リニューアルオープン！,25370510,Mitsuko,,Shibuya Ku,35.68068,139.6753,Entire home/apt,15000,2,311,2024-12-20,2.57,7,122,25,M130003221
7938869,100-year-old wooden house/ 1min to the station,41865642,Yuki,,Shibuya Ku,35.65191,139.7205,Entire home/apt,36800,4,213,2024-12-07,1.89,1,6,19,M130000963
7940139,designer house near Shimokitazawa,24957450,Alexander,,Setagaya Ku,35.66913,139.65991,Entire home/apt,40376,1,33,2023-11-06,0.31,1,173,0,M130006578
7940713,IKEBUKURO Comfy room for travellers,29681737,文娟,,Nerima Ku,35.763,139.66878,Private room,9000,1,145,2024-10-10,1.30,5,301,5,M130001805
7948752,Omotesando! Two dobble beds!,35684204,Junko,,Minato Ku,35.6652,139.71831,Entire home/apt,,2,19,2019-12-31,0.18,1,0,0,M130003646
7956999,Quiet Retreat 3 Min Walk to Nishi-Shinjuku Station,18132812,Kazumi,,Shinjuku Ku,35.69142,139.68524,Entire home/apt,21705,2,205,2024-08-14,1.81,5,342,5,Hotels and Inns Business Act | 新宿区保健所 | 4新保衛環第193号
7965448,Shinagawa area  2 min to station!  room#102,19532514,Josh F,,Shinagawa Ku,35.59877,139.73915,Entire home/apt,13151,5,49,2024-12-10,0.54,2,107,5,Hotels and Inns Business Act | 東京都品川区保健所 | 30品保生環き第77号
8105976,"Easy to airport,Asakusa,Skytree,Ginza,Akihabara!",12369727,Kei,,Katsushika Ku,35.7333,139.85079,Entire home/apt,17557,5,316,2024-12-23,2.80,1,57,39,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第330号
8108276,To Ikebukuro Walk 5Min/2BR/Shinjuku/Shibuya/6pp,24575613,Momoe,,Toshima Ku,35.727,139.71273,Entire home/apt,29671,3,126,2024-12-22,1.12,17,111,16,M130030594
8173177,"#3/22.5㎡/Japanese Modern Apt, 2 Stops to Shinjuku",36396507,Yuka,,Shibuya Ku,35.6772,139.67896,Private room,,1,264,2024-12-27,2.33,5,60,36,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第3882号
8246244,House Near Shinjuku Central Park!!!,43430911,Ming Yang,,Shinjuku Ku,35.69024,139.68741,Entire home/apt,84757,2,234,2024-12-27,2.07,6,134,43,Hotels and Inns Business Act | 新宿区保健所 | 28新保衛環第76号 
8264671,omotesandou/single size bed /渋谷1駅表参道/外苑前,43579713,Miho,,Minato Ku,35.6673,139.71916,Private room,8000,2,76,2024-12-23,0.67,2,31,24,M130031610
8274487,"High speed internet ,8min walk JR Osaki.max for 3",5749679,Sayoko,,Shinagawa Ku,35.61533,139.72495,Entire home/apt,10214,2,338,2024-12-08,2.99,2,100,43,Hotels and Inns Business Act | 品川区保健所 | 30品保生環き第５１号
8297870,Room available in Brand New House,7212968,Jason,,Toshima Ku,35.74061,139.71046,Private room,6316,3,85,2024-08-20,0.80,2,52,8,M130002218
8328784,#503 / Near Shinjuku Shibuya / Large open balcony,43751877,Masami,,Shibuya Ku,35.67949,139.67874,Entire home/apt,11200,1,321,2024-12-30,2.84,12,22,14,Hotels and Inns Business Act | 渋谷区保健所 | 6渋保生環第833号
8332946,Near SkyTree Aakusa Oshiage station Free wifi,43721134,Shio,,Sumida Ku,35.70672,139.81335,Entire home/apt,26571,2,151,2024-12-11,1.34,3,180,11,M130007908
8341784,Near Shinjuku! BigBalcony New!Powerful clothdryer~,43855091,Rumika,,Shibuya Ku,35.6857,139.68274,Entire home/apt,42143,3,194,2024-12-29,1.72,23,164,34,Hotels and Inns Business Act | 渋谷区保健所 | ５渋保生環第659号
8372308,東京の中心地・新橋徒歩5分。銀座や皇居、東京タワーも徒歩圏内！,43230315,Hirotake,,Minato Ku,35.667755126953125,139.7528076171875,Entire home/apt,40428,1,268,2024-11-22,2.45,3,224,12,M130005435
8416408,Near SHIBUYA Quiet Residential Area,34561184,Toshiro & Tanya,,Setagaya Ku,35.65192,139.66968,Private room,13694,1,89,2024-12-16,0.79,7,348,18,M130000233
8447162,Special Price☆Enjoy the huge house☆SHIMOKITA TOKYO,14382431,Kyoko,,Setagaya Ku,35.66326,139.66277,Entire home/apt,65214,3,199,2024-12-17,1.78,1,296,24,M130009249
8450948,"Recommended for families 【go,toトラベル承認済）",44316986,Yukio,,Machida Shi,35.59061,139.46899,Entire home/apt,8714,2,180,2024-10-28,1.70,3,69,18,Hotels and Inns Business Act | 東京都町田市保健所 | １９町保環第４１１号
8468825,Tokyo life style like you live here,42380408,Satoru & Kazue,,Shibuya Ku,35.65361,139.70953,Entire home/apt,,4,159,2020-02-22,1.41,2,0,0,Hotels and Inns Business Act | 東京都渋谷区保健所 | ３１渋健生収第２２１０号
8488964,D) 4min walk Ikebukuro/Free wifi/Direct Shinjuku,29253527,Momo,,Toshima Ku,35.73332,139.70842,Entire home/apt,,3,157,2024-12-09,1.40,8,88,35,Hotels and Inns Business Act | 東京都豊島区池袋保健所 | 2豊池保衛環き第71号
8574820,Experience Japanese family life,27572392,Zack,,Shinagawa Ku,35.62273,139.7132,Private room,,2,41,2019-11-18,0.38,1,0,0,M130014735
8583857,Shinjuku 2min Shinkubo 4min wiFi　sterilizer,43979015,Ohkubo,,Shinjuku Ku,35.70158,139.704,Entire home/apt,15571,2,313,2024-12-13,2.93,6,18,25,M130001996
8618595,#305 / Near Shinjuku Shibuya / 3 beds/ Bright room,43751877,Masami,,Shibuya Ku,35.67949,139.67874,Entire home/apt,33257,1,456,2024-12-22,4.08,12,151,49,Hotels and Inns Business Act | 東京都渋谷保健所 | ３０渋保生環旅第２９号
8619851,静かな住宅街のテラスのある広い家 103㎡　新宿から15分の野方駅　徒歩7分　昔からのレストラン多数,26761196,Yoko&Yasuhiro,,Nakano Ku,35.71702,139.64708,Entire home/apt,56784,5,102,2024-12-20,0.99,1,66,20,M130000155
8731635,lovely new town house by Sky Tree,45410526,Josie,,Sumida Ku,35.7149,139.81431,Private room,3014,1,147,2024-09-09,1.40,2,173,10,M130001330
8783754,New! near Sensoji Temple Free WiFi,43145433,武志,,Taito Ku,35.71806,139.79887,Entire home/apt,12000,3,288,2024-12-21,2.70,2,86,45,Hotels and Inns Business Act | 東京都台東区台東保健所 | ５台台健生環き第10053号
8784897,"#4/35㎡/Big Studio Apt, 2 Stops to Shinjuku (2B)",36396507,Yuka,,Shibuya Ku,35.67733,139.6789,Private room,31000,1,293,2024-12-15,2.63,5,39,30,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第3944号
8815730,"#5/18.36㎡/Simple Cozy Apt, 2 Stops to Shinjuku",36396507,Yuka,,Shibuya Ku,35.67694,139.67878,Private room,16800,1,247,2024-11-01,2.21,5,80,35,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第3883号
8893054,Japanese traditional type room,33478325,Yukihiko,,Katsushika Ku,35.74412,139.86214,Private room,,2,20,2019-09-15,0.26,1,0,0,Hotels and Inns Business Act | 葛飾区保健所 | 26葛保生第3738号
8947448,Japanese-style guest house near Asakusa & Skytree,37087932,Konoha House,,Sumida Ku,35.70944,139.80191,Entire home/apt,31429,1,105,2024-11-28,0.95,2,183,13,Hotels and Inns Business Act | 墨田区保健所 | 4墨福衛生環第98号
8950449,TOKYO ROOM with Pockt WIFI!,14906609,Jay,,Toshima Ku,35.73077,139.72147,Entire home/apt,,3,292,2024-12-16,2.62,6,73,22,M130003232
8995057,Shinjuku2min HigashiShinjuku 0.5min　 sterilizer,43979015,Ohkubo,,Shinjuku Ku,35.70006,139.70599,Entire home/apt,19143,2,247,2024-12-12,2.44,6,10,24,M130003325
8995712,3 min from Sta. Ueno Park 10min walk! #201,46674978,Namio,,Taito Ku,35.71968,139.7652,Entire home/apt,21714,1,395,2024-12-27,3.54,3,13,45,Hotels and Inns Business Act | 文京区文京保健所 | ２０１９文文生環き第５１０号
9001233,S&H: Private Sweet in Musician's Home with Piano,29543799,Satoshi & Hitomi,,Tama Shi,35.63905,139.43626,Private room,,100,122,2023-02-17,1.11,4,0,0,M130001544
9006622,"Licensed LM101,2min Oyama 3stop Ikebukuro 9th Year",22193183,Kyoko,,Itabashi Ku,35.74763107299805,139.70321655273438,Entire home/apt,15943,6,158,2024-12-10,1.42,5,157,14,M130009193
9036683,2 min. to Asakusa line - Quiet area,47063863,Masa,,Ota Ku,35.59621,139.70935,Entire home/apt,7700,2,190,2024-12-25,1.79,1,39,36,Special Economic Zoning Act | 30健生発第11480号
9081390,"Central Tokyo, 2min  Station",44607845,Shin,,Shinjuku Ku,35.68732452392578,139.72152709960938,Entire home/apt,30339,4,196,2024-11-05,1.77,2,48,15,M130005035
9096540,2baths/2Toilets /Garden House /One stop Shinjuku,43855091,Rumika,,Shibuya Ku,35.68160629272461,139.68045043945312,Entire home/apt,52286,4,189,2024-12-28,1.70,23,178,35,Hotels and Inns Business Act | 渋谷区保健所 | ５渋保生環第５９８号
9163537,"Licensed LM02A,2min Oyama 3stop Ikebukuro 9 Year",22193183,Kyoko,,Itabashi Ku,35.74768829345703,139.70339965820312,Entire home/apt,17071,4,131,2024-12-07,1.18,5,88,13,M130009198
9175436,Japanese-style guest house near Asakusa & Skytree,37087932,Konoha House,,Sumida Ku,35.70944,139.80191,Entire home/apt,,1,258,2023-04-07,2.33,2,0,0,Hotels and Inns Business Act | 墨田区保健所 | 4墨福衛生環第98号
9206226,Dormitory for women,46900709,Grapehouse Koenji,,Nakano Ku,35.71019,139.64929,Shared room,4900,1,170,2024-12-26,1.58,4,26,31,Hotels and Inns Business Act | 東京都中野区保健所 | 30中環生環第245号
9220374,"下北沢 ＆渋谷 , sleeps 1 to 6 guests. Total area: 80m².",5673204,Shin,,Setagaya Ku,35.66241,139.67474,Private room,80000,1,9,2018-03-02,0.08,1,51,0,M130025710
9220482,#6/18㎡/Simple Cozy Studio Apt 2 Stops to Shinjuku,36396507,Yuka,,Shibuya Ku,35.67692,139.68061,Private room,10929,1,248,2024-12-23,2.24,5,59,28,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第3947号
9239019,SHINJUKU W Fuji House Great VALUE * 2rms 2baths *,10986553,Veronica,,Suginami Ku,35.69144,139.66396,Entire home/apt,29607,2,104,2024-07-17,0.94,1,329,8,Hotels and Inns Business Act | 杉並区杉並保健所 | 5杉保衛 環第453号
9280298,"Quiet, sunny and clean studio at 4min Ebisu",48192801,ゆき,,Shibuya Ku,35.644540071934,139.70895253121853,Entire home/apt,9100,3,130,2024-12-19,1.17,1,34,33,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第2392号
9437825,Nishi-Ogikubo 1BR Box  5F,18776800,近藤,,Suginami Ku,35.70415363112948,139.5976820960641,Entire home/apt,20000,1,27,2024-12-23,0.25,20,193,8,M130002745
9442462,Private Room for women,46900709,Grapehouse Koenji,,Nakano Ku,35.7102,139.64928,Private room,,1,31,2024-12-17,0.32,4,19,7,Hotels and Inns Business Act | 東京都中野区保健所 | 30中環生環第245号
9454348,Traditional Wooden House and Bath!,48993128,Hiroyuki,,Taito Ku,35.72517,139.76402,Entire home/apt,35740,1,165,2024-11-24,1.50,1,176,5,M130003279
9481712,001-702 Oshiage/ 10min walk from TokyoSkyTree,49146494,Shino,,Sumida Ku,35.70806,139.8169,Entire home/apt,,3,191,2024-09-16,1.79,5,113,13,Hotels and Inns Business Act | 東京都墨田区保健所 | 31墨福衛生環第125号
9518927,Awesome 2 Japanese Gardens by walk,48739707,Maki Nicestaytokyo,,Toshima Ku,35.73891,139.74787,Entire home/apt,38573,1,68,2024-12-10,0.62,3,229,1,M130004325
9519391,4min station on foot / Shinjyuku 19min by train,28089811,Masato,,Komae Shi,35.62867,139.57602,Entire home/apt,64000,2,214,2024-12-16,2.10,2,0,31,Hotels and Inns Business Act | 東京都多摩府中保健所 | 30府保生き第82号
9532214,【1/F】Asakusabashi Building | for 6-8 ppl,45326126,Hotel Asakusabashi,,Taito Ku,35.70046,139.7859,Entire home/apt,37700,2,140,2024-12-23,1.32,4,33,30,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第179号
9554622,民宿许可 新宿徒步圈内 FREE Wi-Fi,49474412,Dong,,Shinjuku Ku,35.69485,139.69197,Entire home/apt,28000,2,96,2024-10-07,1.26,13,52,14,M130030736
9575725,#KEIO Takahatahudo St. 10min walk 日野市 高幡不動 鍵付完全個室,49570162,天野,,Hino Shi,35.65767,139.41636,Private room,2143,5,38,2024-12-25,0.35,1,354,3,M130001090
9601749,有民宿许可、新宿駅徒歩圏、買物超便利 。,49474412,Dong,,Shinjuku Ku,35.69531,139.68987,Entire home/apt,25714,2,75,2024-09-18,1.05,13,65,2,M130013788
9618411,MAX6名/27 ㎡ /駅3min/渋谷 ・品川20min羽田空港45min/家のような居心地,49762668,Megumi,,Shinagawa Ku,35.60917,139.70913,Entire home/apt,13571,1,18,2024-12-22,3.53,1,84,18,M130042467
9619095,OffiialSuperHost/Shinjuku2stop&4min/pocketWiFi/1F,31486638,Shin,,Nakano Ku,35.70675,139.68051,Entire home/apt,,10,146,2024-02-09,1.34,1,0,1,M130005222
9640624,民泊許可済,49474412,Dong,,Shinjuku Ku,35.69683,139.69009,Entire home/apt,32057,2,161,2024-12-29,1.47,13,64,13,M130003909
9676049,"#202 / Near Shinjuku,Shibuya / 2 Bedroom",43751877,Masami,,Shibuya Ku,35.67949,139.67874,Entire home/apt,31586,1,377,2024-12-22,3.42,12,43,50,Hotels and Inns Business Act | 東京都渋谷保健所 | ３１渋健生収第１８６７号
9676636,"Licensed LM102,2min Oyama 3mins Ikebukuro 9th Year",22193183,Kyoko,,Itabashi Ku,35.747371673583984,139.70323181152344,Entire home/apt,15286,5,116,2024-12-14,1.06,5,171,18,M130009194
9684860,"Seidokan 203 / Quiet, entirely private room with freedom of access (own bathroom/toilet)",17694529,Hisao,,Arakawa Ku,35.7267,139.782,Entire home/apt,2900,1,405,2024-12-29,3.68,8,3,74,Hotels and Inns Business Act | 荒川区保健所長 | ３０荒保衛環き（三）第１５号
9704555,民泊　調布駅近徒歩5分。シャワー、ミニキッチン完備,45623186,Satomi,,Chofu Shi,35.65272,139.54804,Private room,4357,2,178,2024-12-14,2.13,2,45,23,M130020629
9738767,【2/F】Asakusabashi Building | for 6-8 ppl,45326126,Hotel Asakusabashi,,Taito Ku,35.70192,139.78364,Entire home/apt,37700,2,133,2024-12-24,1.24,4,47,29,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第179号
9738892,【3/F】Asakusabashi Building | for 6-9 ppl,45326126,Hotel Asakusabashi,,Taito Ku,35.70146,139.78448,Entire home/apt,37700,2,142,2024-12-23,1.32,4,32,23,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第179号
9739115,【4/F】Asakusabashi Building | for 4-6 ppl,45326126,Hotel Asakusabashi,,Taito Ku,35.70218,139.78399,Entire home/apt,24900,2,82,2024-11-28,0.77,4,40,15,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第179号
9739745,戸越公園駅、戸越駅まで歩く5分,42808108,Mie,,Shinagawa Ku,35.61011,139.71602,Entire home/apt,17000,2,151,2024-12-12,1.38,7,169,35,Hotels and Inns Business Act | 東京都品川区保健所 | 31品保生環き第74号
9761564,"GR1/Good location,Ikebukuro [Private] Spacious 60㎡",50147878,Nobu,,Toshima Ku,35.73527,139.708,Entire home/apt,45179,1,259,2024-12-02,2.35,1,152,8,M130005906
9813434,Shinjuku2min Shinokubo3minOkubo1min　sterilizer,43979015,Ohkubo,,Shinjuku Ku,35.70373,139.69807,Entire home/apt,,2,297,2024-12-16,2.70,6,18,18,M130001946
9825656,"Apt by Carpeneter Spa near Shinjuku, Shimo, Koenji",44812749,千万樹,,Suginami Ku,35.67275,139.65971,Entire home/apt,21857,2,137,2024-12-20,1.25,12,100,27,Hotels and Inns Business Act | 杉並区杉並保健所 | 30杉保衛環第331号
