id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5608812,近101市府站旁一分钟豪华大套房阳台精装修独立卫生间3A,8478209,Eric,,信義區,25.04044,121.56518,Private room,,3,7,2019-12-29,0.06,15,90,0,
5673023,Near MRT night market high floor w/balcony,24847626,蕙如,,中山區,25.06517,121.52335,Private room,,2,15,2024-10-06,0.18,13,0,8,
5680005,Taipei MRT walk 5 seconds 6 person with balcony,22516319,Sean  翔,,中正區,25.04663,121.51504,Entire home/apt,3186,1,197,2024-08-11,1.66,11,61,5,
5731739,信義計劃區大2房&雙衞浴@捷運台北101站2號出口@世貿中心@國際會議中心@台北101&月租優惠,25523787,New Apt,,信義區,25.030151615738447,121.56114035484477,Entire home/apt,4664,5,44,2024-11-14,0.38,26,191,3,
5770849,台北車站正對面-綠色清新2-4人房（台北車站Z2出口步行10秒）,22516319,Sean  翔,,中正區,25.04485,121.51682,Entire home/apt,2394,20,191,2020-01-28,1.61,11,86,0,
5814767,Monthly Apartment at Shida (MTC) NTNU 5 min walk,17148416,Philips,,大安區,25.02316,121.52841,Entire home/apt,33000,301,18,2024-09-05,0.18,10,305,3,
5848620,圓山 Twin w/PublicBath 雙人上下鋪/公共衛浴,26137085,Smile,,大同區,25.07132,121.51614,Private room,1157,30,1,2015-04-06,0.01,1,180,0,
5854576,"5 mins to MRTLiuzhangli Xinyi Anhe, studio for two",21506709,Maggie,,大安區,25.02378,121.5479,Entire home/apt,3337,28,109,2024-11-07,0.99,27,80,4,
5966970,WZ-Casa [Zakka] 30 sec to Ximen MRT Free Wi-Fi,28321231,W,,中正區,25.0407,121.50863,Entire home/apt,5040,3,149,2024-12-02,1.27,11,254,26,
5976179,"ChianKaiSen, GuTing, and Shida NTNU",31021039,Yu Chen,,中正區,25.02578,121.52213,Entire home/apt,3159,3,34,2024-10-29,0.33,1,132,9,
6008427,永春棧Rm205 Kozzy Apartment - for a nice long stay!,28262698,Emily,,信義區,25.03822,121.57635,Private room,650,28,56,2024-07-30,0.47,6,259,2,
6023644,"永春棧Rm206 Kozzy Apartment-MRT Yongchun, Taipei 101",28262698,Emily,,信義區,25.03995,121.57594,Private room,700,28,55,2024-08-02,0.47,6,181,1,
6046711,Culture & Heritage House with MUSIC,28385059,W.J.H,,大同區,25.05513,121.51139,Private room,5066,1,87,2023-01-19,0.74,5,58,0,
6050738,Shida Monthly Rent 月租套房電梯大樓,17148416,Philips,,大安區,25.0235,121.52978,Entire home/apt,,31,8,2024-06-20,0.07,10,151,1,
6068270,NZhome @台北西門町/Taipei ximen/ Free Wifi/ 2人,31499315,Nn,,萬華區,25.0429,121.50399,Entire home/apt,2274,3,378,2024-12-14,3.21,4,151,31,
6087214,"5 mins to MRTLiuzhangli Xinyi Anhe, studio for two",21506709,Maggie,,大安區,25.02451,121.55144,Entire home/apt,2811,28,19,2024-06-22,0.35,27,76,3,
6094681,近士林夜市，捷運5分鐘，溫馨舒適單人床，明亮通風超優質渡假小窩,13075769,Rose,,士林區,25.09551,121.52402,Private room,1068,3,45,2020-01-31,0.38,3,116,0,
6110481,"月租 象山捷運站步行5分鐘,信義計劃區,  近台北101及信義商圈",31705952,Arthas,,信義區,25.033206198501226,121.57451955369262,Entire home/apt,2297,30,113,2024-10-07,1.14,1,346,1,
6121089,"Family apartment, near MRT night market w/kitchen",24847626,蕙如,,中山區,25.06515,121.5234,Private room,,2,11,2024-06-07,0.11,13,0,2,
6146914,White Brown @ 西門,9681991,Clive,,萬華區,25.04223,121.50735,Entire home/apt,2114,2,253,2024-12-13,2.15,2,62,30,
6173828,永春棧 Rm203 Kozzy Apartment - for a nice long stay!,28262698,Emily,,信義區,25.03787,121.57706,Private room,550,28,190,2024-08-31,1.61,6,233,1,
6196233,Sunny Loft - Zhongshan/中山 MRT,32131912,Dom,,大同區,25.05317,121.51902,Entire home/apt,4643,15,236,2024-12-15,2.04,1,258,5,
6217090,到捷運站5分鐘-近士林夜市-舒適明亮環境單純-优質溫馨渡假小窩,13075769,Rose,,士林區,25.09302,121.52697,Private room,,25,50,2020-01-14,0.43,3,253,0,
6224868,MRT 1 min  Taipei 101 Luxury Apt（only months rent),20380847,Maggie,,信義區,25.04026,121.57604,Entire home/apt,2629,31,58,2024-11-24,0.50,1,194,4,
6234488,XIMENDING  MRT COZY STUDIO 2,31917261,Eva,,萬華區,25.04725,121.50651,Entire home/apt,2362,30,40,2024-10-31,0.35,7,285,2,
6243561,6-8P Apartment.。[MRT Taipei City Hall],29869318,Sabrina,,信義區,25.0441,121.56956,Entire home/apt,3857,18,132,2024-12-10,1.22,1,185,7,
6294131,Sweet Home w/ bath @NTNU/XinYi,23952771,Eva,,信義區,25.02,121.55968,Private room,956,2,37,2024-12-09,0.33,3,355,12,
6314122,更新_台北西門町Ximending  2人 豪華套房(S15),32658574,Shan,,萬華區,25.04616,121.5064,Entire home/apt,2200,4,192,2024-12-16,1.64,4,227,8,
6380635,Cozy apartment near MRT night market w/balcony,24847626,蕙如,,中山區,25.06515,121.52342,Private room,,365,6,2024-01-01,0.07,13,0,0,
6380722,Cozy apartment near MRT night market w/balcony,24847626,蕙如,,中山區,25.06515,121.52338,Private room,,2,2,2024-12-10,0.03,13,0,1,
6380940,Near MRT night market high floor w/balcony,24847626,蕙如,,中山區,25.06519,121.52333,Private room,,365,2,2024-04-07,0.02,13,0,1,
6386082,6 mins MRT Standard Double Room B,27668649,昌吉一號,,大同區,25.0648,121.51836,Private room,1730,1,23,2024-12-15,0.21,2,361,10,
6400213,月租Near Taipei 101 &Airbnb 亞太區總裁來台造訪首選@長租優惠,25523787,New Apt,,信義區,25.03253,121.56041,Entire home/apt,3722,28,147,2024-12-08,1.26,26,22,4,
6405839,信義區近101 北歐風溫馨小屋,8847227,Koma,,信義區,25.02621,121.55511,Entire home/apt,1211,6,39,2024-12-03,0.36,3,88,9,
6428212,H&K 3/2 Taipei Modern Main Station Meridien,30591050,H&K,,中正區,25.04859,121.51797,Entire home/apt,9786,10,147,2024-11-30,1.26,13,227,16,
6511572,台北車站正對面Alan的電梯大樓希臘風情加大2-8人房,32194667,Alan,,中正區,25.04723,121.51676,Entire home/apt,1867,1,130,2024-10-26,1.12,7,334,14,
6511868,近台北車站正對面Alan的電梯大樓亮彩繽紛加大2-8人房,32194667,Alan,,中正區,25.046,121.5164,Entire home/apt,1661,1,43,2023-11-20,0.37,7,332,0,
6554371,台北車站Alan的電梯大樓亮彩繽紛加大2~8人房,32194667,Alan,,中正區,25.04741,121.51644,Entire home/apt,1661,1,114,2024-06-04,0.98,7,340,4,
6567840,WZ-Casa [Cozie] Ximen MRT 3mins 西門町 FreeWiFi,28321231,W,,萬華區,25.0435,121.50428,Entire home/apt,2080,3,346,2024-11-21,3.00,11,171,29,
6597813,Ximending cozy apt#16/2~4pax,8868664,Anne,,萬華區,25.04698,121.50522,Entire home/apt,1971,1,74,2024-10-28,0.65,3,89,7,
6665799,4 Bed Female Dorm/ 1 Bed (F2),26449355,Three Little Birds,,大安區,25.02243,121.53134,Private room,613,1,60,2024-12-08,0.53,4,179,10,
6694505,A-A2《月租》《可短租》中山捷運站/特級客房/獨立衛浴,906344,Lily,,中山區,25.052007837695466,121.52043728633355,Entire home/apt,1768,3,21,2024-05-30,0.18,23,170,2,
6753698,台北市市中心大安森林公園旁套房,22937350,DSoul,,大安區,25.02731,121.5399,Private room,800,364,0,,,1,364,0,
6771979,Gin Mt. Garden House,33392962,YunLong,,士林區,25.14011,121.54855,Entire home/apt,16429,1,0,,,1,179,0,
6816756,台北車站正對面-北車景觀3-6人房（看的到101大樓景觀）,22516319,Sean  翔,,中正區,25.04517,121.51601,Entire home/apt,3114,1,206,2024-10-22,1.78,11,72,3,
6896522,StarBus @ Taipei 西門MRT 5mins (3-4人房) free Wifi,20965710,NiNi,,萬華區,25.0411,121.50565,Entire home/apt,2300,3,304,2024-12-16,2.63,11,149,43,
6898486,COZY STUDIO 1,31917261,Eva,,萬華區,25.04241,121.506,Entire home/apt,1969,30,18,2023-09-02,0.17,7,215,0,
6902353,月租City Hall Stn. 300m / Yongji C 市政府捷運站300公尺/永吉林居C,29002794,Metrohouse,,信義區,25.04074,121.56913,Entire home/apt,2286,28,186,2024-12-12,1.78,26,76,5,
6996925,Open the window can see Taipei 101,25523787,New Apt,,信義區,25.026360883577077,121.56443295113301,Entire home/apt,4664,4,37,2024-11-29,0.32,26,170,2,
7014236,Private Buddy Room (4 beds) - Shared facilities,5785514,小公館人文旅舍,,松山區,25.05161,121.5694,Hotel room,3694,1,15,2023-06-04,0.13,7,158,0,
7045673,[Black & White house] Taipei / MRT,6071613,Yi,,松山區,25.04716,121.54518,Entire home/apt,2771,2,204,2024-12-09,1.78,1,311,3,
7196744,台北車站正對面Alan電梯大樓希臘加大2-8人房,32194667,Alan,,中正區,25.04528,121.51748,Entire home/apt,1815,1,106,2024-03-21,0.92,7,350,2,
7236737,Clear Comfort 4B2b 2.5 Min to MRT,1398361,Second,,大安區,25.03315,121.55064,Entire home/apt,13288,1,154,2024-12-03,1.35,11,126,14,
7247607,The best central Taipei places,36762050,Dorothes,,中山區,25.05075,121.52618,Private room,1100,3,0,,,1,84,0,
7283802,"Room 3D  Great location , near MRT Gongguan.",38134494,GNstay,,中正區,25.0123,121.534,Private room,1257,3,15,2018-05-27,0.13,17,52,0,
7312737,步行至士林夜市只要2分鐘-兩大床四人房Quadruple Room,38126111,夜市小棧,,士林區,25.09118,121.52461,Entire home/apt,2729,1,70,2024-11-10,0.61,5,258,8,
7319733,台北車站正對面-紫色戀曲3-6人房（台北車站Z2出口步行10秒）,22516319,Sean  翔,,中正區,25.04666,121.51647,Entire home/apt,1914,20,192,2020-01-30,1.68,11,181,0,
7351938,Best location for ART VENUES,26832489,Klaire,,中正區,25.03906,121.52243,Private room,1136,3,10,2020-01-03,0.09,2,361,0,
7370637,步行至士林夜市只要2分鐘-單人房Single Bed,38126111,夜市小棧,,士林區,25.09118,121.52461,Entire home/apt,1300,1,90,2024-11-28,0.79,5,225,7,
7375824,步行至士林夜市只要2分鐘-兩小床雙人房Twin bed,38126111,夜市小棧,,士林區,25.09118,121.52461,Entire home/apt,2000,1,62,2024-12-11,0.54,5,263,12,
7462054,Spacious+Central 3BR by Taipei 101,33705816,Daisy,,大安區,25.03246,121.55255,Entire home/apt,7851,6,76,2024-12-15,0.67,4,354,11,
7658761,"Renew 2 room MRT, parlor, kitchen",8478209,Eric,,文山區,25.0062,121.55558,Entire home/apt,14254,3,0,,,15,365,0,
7681827,Luxe Daan Hidden Gem NYC Style 2.5BR Loft,20206900,Jack,,大安區,25.03546,121.53503,Entire home/apt,,4,57,2024-12-28,0.50,1,63,12,
7724648,"101 View, Large Balcony@ Daan MRT 3 Mins (1 Room)",1295140,Studio 17,,大安區,25.036320293155278,121.54319637793515,Entire home/apt,3670,4,37,2024-12-23,0.33,13,52,9,
7725908,WZ-Casa [NJ] 889 sq ft 兩房一廳 西門町 Ximen MRT 3mins,28321231,W,,萬華區,25.04065743716523,121.50461290784766,Entire home/apt,4223,3,305,2024-11-25,2.68,11,165,23,
7848303,Downtown secure new building,27532613,Mia,,中山區,25.06599,121.52398,Entire home/apt,3365,7,87,2024-09-08,0.77,1,111,5,
7861901,"永春棧Rm204 Kozzy Apartment-MRT Yongchun, Taipei 101",28262698,Emily,,信義區,25.03981829669856,121.5771159544937,Private room,750,28,45,2023-11-14,0.40,6,181,0,
7864125,"Kozzy Apartment, near MRT Yongchun, Taipei 101.",28262698,Emily,,信義區,25.03791,121.57534,Private room,650,28,44,2024-12-14,0.39,6,269,2,
7922657,舒適兩房近101,41779223,Anna,,大安區,25.04266,121.55615,Entire home/apt,9143,4,173,2024-12-29,1.67,1,238,19,
7931592,WZ-Casa [ 270°] Ximen MRT 3mins 西門町 FreeWiFi,28321231,W,,萬華區,25.04392,121.50453,Entire home/apt,4451,3,372,2024-12-11,3.28,11,151,31,
8001746,N'5 @Taipei 西門站 5mins (3-5人房) free Wifi,20965710,NiNi,,萬華區,25.04124,121.50432,Entire home/apt,4186,3,300,2024-12-24,2.74,11,144,46,
8002342,Quiet Japanese Room in Taipei City,26832489,Klaire,,中正區,25.04065,121.52408,Private room,850,30,2,2015-10-11,0.02,2,142,0,
8003570,Leisure Apartment for Taipei Home Stay in Tienmu天母,42254670,Ya-Ling,,士林區,25.11104,121.52467,Entire home/apt,1931,30,168,2020-09-07,1.49,1,303,0,
8108106,Writer & Terrace Taipei  作家與天台,42812971,Stephen,,信義區,25.04288,121.56641,Entire home/apt,4350,5,243,2024-12-21,2.16,1,153,19,
8118749,Closed to 101 shopping area,7944593,Dorothy,,信義區,25.02381,121.56947,Private room,803,3,97,2024-12-28,0.86,1,57,11,
8137719,H&K 3/2 Central Shandao Temple in Zhongzheng,30591050,H&K,,中正區,25.04451,121.52315,Entire home/apt,7321,10,156,2024-12-30,1.38,13,255,17,
8173770,BAPE HOME @ Taipei 西門站 5mins (2-3人房) free Wifi,20965710,NiNi,,萬華區,25.04214,121.50483,Entire home/apt,3086,3,335,2024-12-14,2.98,11,127,56,
8202791,公館站100m / 獨立衛浴/ 陽台/ private Bth / MRT 2mins,5363323,Olga,,中正區,25.01328,121.53408,Private room,2243,12,59,2024-08-02,0.55,8,178,4,
8214630,Wally's house Room A,43318996,Wally,,大安區,25.0229,121.54281,Private room,868,32,43,2017-07-23,0.38,2,88,0,
8229274,Private studio w/ bath@ Da-an/XinYi,23952771,Eva,,信義區,25.02155,121.55953,Private room,813,2,45,2024-11-17,0.40,3,303,27,
8260269,"*Whole apartment has 2 bathroom, 3 min to MRT",10007698,Kiki,,大安區,25.04336,121.55249,Entire home/apt,7499,4,258,2024-12-10,2.29,18,64,19,
8261590,X1 Economical ! Modern Apt located on downtown 月租房,664975682,大澄,,大安區,25.03515,121.548,Private room,1186,1,66,2024-12-31,0.64,3,357,10,
8323680,◉34%off◉ ModernHome 东区轻奢寓所 DongQu Luxury Residence,43655452,ModernHome,,大安區,25.02805,121.54213,Entire home/apt,3014,2,126,2024-12-16,1.12,1,146,18,
8383669,City central # Little apartment # C,8977689,Hsing-Wen,,中正區,25.0343,121.5275,Entire home/apt,2625,2,118,2020-03-01,1.06,1,244,0,
8384357,Wally's house Room B,43318996,Wally,,大安區,25.02316,121.54164,Private room,888,32,23,2017-07-17,0.20,2,83,0,
8393361,"Room 3C  Great location , near MRT Gongguan.",38134494,GNstay,,中正區,25.0125,121.53583,Private room,1500,3,10,2020-01-06,0.09,17,59,0,
8395269,OrigInn Space with Melodious Rhythm,28385059,W.J.H,,大同區,25.05531,121.50973,Private room,3823,1,59,2024-02-07,0.52,5,85,1,
8428125,"MRT dongmen mini loft suite (B1) taipei,永康商圈,铃阁栈房",44384630,Lillian,,中正區,25.034389,121.5289,Entire home/apt,2629,3,43,2024-12-08,0.38,2,91,4,
8431901,近國父紀念館舒適2+1房豪華大空間，附功能齊全廚房，長租優惠中,44399310,Ray,,信義區,25.0395,121.56383,Entire home/apt,4682,3,47,2024-12-27,0.68,1,144,22,
8479555,Yongchun cozy room -A 永春舒適套房MRT3min,19568984,Esther,,信義區,25.040599064709784,121.57782326234637,Entire home/apt,1474,3,104,2024-06-20,0.93,5,0,5,
8547900,WZ-Casa [EDEN] Ximen MRT 3mins 아름다운 西門町 FreeWiFi,28321231,W,,萬華區,25.04411,121.50639,Entire home/apt,4137,3,279,2024-12-12,2.60,11,160,27,
8592007,Mansion in Tianmu,23075475,Lumenz,,士林區,25.12263,121.53656,Entire home/apt,19686,3,0,,,1,362,0,
8613386,Taipei MRT 2-6p APT for Family,27884239,Chung,,文山區,24.99066,121.54441,Entire home/apt,2177,1,72,2024-12-28,0.69,1,145,14,
8620493,Taipei 2C Cozy Private Suite @Daan MRT,1295140,Studio 17,,大安區,25.03619,121.54528,Entire home/apt,2465,3,94,2024-12-01,0.84,13,165,23,
8712419,捷運東湖站Taipei Moon Stay,7080216,Tzu Ao,,內湖區,25.07615,121.62145,Entire home/apt,1400,28,30,2024-11-18,0.27,1,274,4,
8751539,Amazing view in the heart 101無敵景觀房,24535035,Michael,,信義區,25.029936480858677,121.56033640817436,Entire home/apt,6871,2,106,2024-12-08,0.95,1,114,52,
8781059,Cozy Studio,5697629,Peggy,,中正區,25.04363,121.52467,Entire home/apt,2953,28,290,2024-11-25,2.60,4,66,11,
8786862,台北西門捷運站3分鐘 4人房 獨立套房 電梯大樓（月租）(未開放國內訂房),30907882,Peter,,萬華區,25.0413,121.50764,Entire home/apt,2061,3,8,2023-08-15,0.07,3,107,0,
8880657,LIGHT @台北西門町/Taipei ximen/Free wifi/2人,31499315,Nn,,萬華區,25.04507,121.50375,Entire home/apt,1934,4,344,2024-12-15,3.08,4,163,37,
8893269,"MRT dongmen mini loft suite (B1) taipei,永康商圈,铃阁栈房",44384630,Lillian,,中正區,25.034269,121.528816,Entire home/apt,2629,3,88,2024-04-01,0.79,2,91,2,
8955566,LJNMarket,4299066,思騰,,信義區,25.02851,121.55815,Entire home/apt,6381,3,285,2024-08-11,2.56,4,24,2,
9033777,Medium Double Room - No Window,29156706,ART'OTEL Ximending,,萬華區,25.04416,121.50418,Hotel room,,1,7,2024-02-11,0.07,9,269,1,
9051375,Yongchun cozy room -B 永春舒適套房MRT3min,19568984,Esther,,信義區,25.038837966163644,121.57629652738393,Entire home/apt,1477,3,96,2024-12-10,0.86,5,298,16,
9053364,Yongchun cozy room -C 永春舒適套房MRT3min,19568984,Esther,,信義區,25.04043924749959,121.57816739064955,Entire home/apt,1486,3,107,2024-12-25,0.97,5,292,14,
9054031,Yongchun cozy room -D 永春舒適套房MRT3min,19568984,Esther,,信義區,25.03862746745994,121.57666728074692,Private room,1617,3,96,2024-09-22,0.86,5,347,8,
9121994,"No Service now, Roof loft in  Taipei",47527477,Paul,,大安區,25.02489,121.52946,Entire home/apt,4921,2,248,2021-04-23,2.25,1,37,0,
9144261,【曼哈頓寓所雙人房】017241 #1房1廳 #24小時櫃台#獨立衛浴 #北車周邊,39528362,Chia Ying,,中正區,25.04676,121.51505,Entire home/apt,2700,2,372,2024-11-26,3.34,9,37,44,
9202653,｜Spacious Central Penthouse｜Balcony｜3 min to metro,27023306,Ting,,大安區,25.04304,121.551,Entire home/apt,2943,3,77,2024-11-13,0.70,1,107,10,
9270046,信義101寵物友善之家/市政府捷運站出口/4-8人家庭房/大巨蛋步行1分鐘,24501553,Joe,,信義區,25.04179,121.56615,Entire home/apt,1929,1,296,2024-12-02,2.66,8,74,5,
9292277,Near Taipei 101 and MRT Cozy Apt@微風南山@誠品@世貿中心,25523787,New Apt,,信義區,25.0325,121.56464,Entire home/apt,,30,17,2023-12-13,0.16,26,0,0,
9311543,2023NEW4room Central Taipei 1min to Metro松江南京双鉄月租宅,48333118,Diven,,中山區,25.05391,121.53357,Entire home/apt,9929,4,207,2024-12-14,1.93,3,294,20,
9371394,F1 近101，貓空，師大夜市，政大，考試院,22150553,Chen,,文山區,24.99355,121.57053,Private room,1836,30,104,2022-10-31,0.93,5,337,0,
9372986,"Taipei downtown near MRT, Ximen cozy apartment",46263118,Tony,,中正區,25.04048,121.52743,Entire home/apt,1903,14,96,2024-12-08,0.88,2,176,16,
9393677,Luxurious Guesthouse near Xinyi district,30244947,Winney,,信義區,25.04181,121.56657,Entire home/apt,6328,2,84,2024-11-01,0.76,4,263,10,
9413296,2人臺北車站_平價簡約房(S36-2）,32658574,Shan,,中正區,25.04634,121.51768,Entire home/apt,1380,2,188,2024-12-16,1.69,4,319,5,
9438346,台北車站1分鐘【我的城市秘密花園系列】日雜鄉村風2-4人房,48916973,Moony,,中正區,25.04571,121.5158,Entire home/apt,2093,4,284,2024-12-04,2.58,1,270,16,
9457310,西門捷運站3分鐘 海洋4人房 獨立套房 電梯大樓（月租）（國內訂房尚未開放）,35512293,Sunny,,萬華區,25.04221,121.50663,Entire home/apt,2060,3,15,2019-05-08,0.14,3,108,0,
9466812,H&K 4/2 Big Apartment on Ximen Walking Street,30591050,H&K,,萬華區,25.04184,121.50649,Entire home/apt,9429,10,169,2024-12-25,1.55,13,259,22,
9471108,【日和家居四人房】009152 #雙床房101景觀#電磁爐#北車3分鐘#洗烘衣機#24小時櫃台,39528362,Chia Ying,,中正區,25.04624,121.51583,Entire home/apt,5093,2,265,2024-12-01,2.42,9,29,12,
9535176,Tesla Shida MTC Monthly 月租套房私人浴室,17148416,Philips,,大安區,25.02264,121.52747,Entire home/apt,18000,31,13,2024-11-08,0.16,10,288,1,
9669477,Luxury Studio-24hrs security-MRT-Taipei 101_9,20812835,Luxury Flat Team,,信義區,25.03192,121.5585,Entire home/apt,3500,7,5,2022-11-04,0.05,7,140,0,
9686963,Taipei 101 view+spacious+sunny house 台北101景觀陽光屋,50036082,梅寒,,信義區,25.04166,121.56996,Entire home/apt,30000,7,78,2020-01-17,0.72,1,174,0,
9715354,"安全、便利、溫馨、整潔。 Bright, comfortable & spacious 3br!",38226561,Sumei,,松山區,25.05848,121.54784,Entire home/apt,9726,2,120,2024-12-30,1.14,1,110,5,
9788632,"西門町Ximen~西門皇家~西門站3分鐘,獨立門戶,電梯大樓!有陽台(洗衣機)廚房",46543449,Teddy,,萬華區,25.04089,121.50458,Entire home/apt,3640,1,214,2024-10-07,1.94,1,143,14,
9852663,【酒精消毒】1月特優惠！屋頂眺望台北101/市政府捷運站/鄰饒河夜市【XinYi C】,50337636,B V,,信義區,25.0436,121.57001,Entire home/apt,2740,7,338,2024-11-21,3.09,7,223,20,
